basis,molecule,omega,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type,absolute_alphaE,eE
d-aug-cc-pCVTZ,OCl2,8,37.28216280071334,24.62852260622764,37.27218666666666,24.62727979595422,0.026765625896577907,0.005046478067079835,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.026765625896577907,0.014028896584591166
d-aug-cc-pCVQZ,OCl2,8,37.27541702625667,24.624871082656863,37.27218666666666,24.62727979595422,0.008666944118132574,-0.009780671342159201,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.008666944118132574,0.002472521144568418
aug-cc-pV6Z,OCl2,8,,,37.27218666666666,24.62727979595422,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,OCl2,8,,,37.27218666666666,24.62727979595422,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,P2,8,50.910206551783325,31.275897374665,52.45770666666667,30.025565000982656,-2.949995745556817,4.164225964245548,aug,V,Second-row,D,aug-cc-pVnZ,2.949995745556817,0.03024646109463447
aug-cc-pVTZ,P2,8,52.173978138546666,30.248549421065004,52.45770666666667,30.025565000982656,-0.5408710104749801,0.7426485399193993,aug,V,Second-row,T,aug-cc-pVnZ,0.5408710104749801,0.009418034434588662
aug-cc-pVQZ,P2,8,52.37295912230667,30.056864494895,52.45770666666667,30.025565000982656,-0.16155403990211095,0.10424281411962912,aug,V,Second-row,Q,aug-cc-pVnZ,0.16155403990211095,0.002878751777643629
aug-cc-pV5Z,P2,8,52.41485706866666,30.040934430665,52.45770666666667,30.025565000982656,-0.08168408556684328,0.05118781172591277,aug,V,Second-row,5,aug-cc-pVnZ,0.08168408556684328,0.0006505099016749227
aug-cc-pCVDZ,P2,8,50.95749467309,31.323318832215,52.45770666666667,30.025565000982656,-2.8598505136900187,4.322162900814267,aug,CV,Second-row,D,aug-cc-pCVnZ,2.8598505136900187,0.029061679171604737
aug-cc-pCVTZ,P2,8,52.27162998745333,30.260462551720003,52.45770666666667,30.025565000982656,-0.35471752586465116,0.7823251643379894,aug,CV,Second-row,T,aug-cc-pCVnZ,0.35471752586465116,0.0064753698695767525
aug-cc-pCVQZ,P2,8,52.444444278443335,30.01966638112,52.45770666666667,30.025565000982656,-0.02528205875945996,-0.01964532511698801,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.02528205875945996,0.0008844392946230073
d-aug-cc-pVDZ,P2,8,51.875899963676666,29.997656114255,52.45770666666667,30.025565000982656,-1.1090967180227487,-0.09295041317870795,d-aug,V,Second-row,D,d-aug-cc-pVnZ,1.1090967180227487,0.03006389761765149
d-aug-cc-pVTZ,P2,8,52.33725244222666,30.102433270835,52.45770666666667,30.025565000982656,-0.2296215982246718,0.2560094034860909,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.2296215982246718,0.009377214220648966
d-aug-cc-pVQZ,P2,8,52.38548181450333,30.04975252001499,52.45770666666667,30.025565000982656,-0.13768206189850754,0.08055641594602218,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.13768206189850754,0.0028695144656012417
d-aug-cc-pV5Z,P2,8,52.44160071445,30.02859933336,52.45770666666667,30.025565000982656,-0.03070273795805068,0.010105829406519603,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.03070273795805068,0.0006470283306043711
d-aug-cc-pCVDZ,P2,8,51.92754515561668,30.02243508659,52.45770666666667,30.025565000982656,-1.0106456128911776,-0.010424164849363784,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,1.0106456128911776,0.028876544192598885
d-aug-cc-pCVTZ,P2,8,52.43831914834334,30.087208714105,52.45770666666667,30.025565000982656,-0.036958379531385185,0.2053040904320238,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.036958379531385185,0.006432717343614058
d-aug-cc-pCVQZ,P2,8,52.45603308434667,30.03224205212,52.45770666666667,30.025565000982656,-0.003190345949794631,0.022237886737939236,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.003190345949794631,0.0008774102266215777
aug-cc-pV6Z,P2,8,,,52.45770666666667,30.025565000982656,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,P2,8,,,52.45770666666667,30.025565000982656,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,CH3Cl,8,30.3669468009,11.94273531119483,31.731466666666662,11.402810011990312,-4.300210513748698,4.735019689328994,aug,V,Second-row,D,aug-cc-pVnZ,4.300210513748698,0.03394679715347593
aug-cc-pVTZ,CH3Cl,8,31.33711920728,11.592778450219406,31.731466666666662,11.402810011990312,-1.242764677502023,1.6659791580262948,aug,V,Second-row,T,aug-cc-pVnZ,1.242764677502023,0.008040483638467322
aug-cc-pVQZ,CH3Cl,8,31.62654798107,11.42600250047336,31.731466666666662,11.402810011990312,-0.3306455598123264,0.20339274668840615,aug,V,Second-row,Q,aug-cc-pVnZ,0.3306455598123264,0.0020003907904992957
aug-cc-pV5Z,CH3Cl,8,31.66988985975333,11.442035069444614,31.731466666666662,11.402810011990312,-0.1940559746581725,0.34399465932569856,aug,V,Second-row,5,aug-cc-pVnZ,0.1940559746581725,0.0003939515604542976
aug-cc-pCVDZ,CH3Cl,8,30.381609959666672,11.937608017889492,31.731466666666662,11.402810011990312,-4.254000362416246,4.690054515832746,aug,CV,Second-row,D,aug-cc-pCVnZ,4.254000362416246,0.03308727183946303
aug-cc-pCVTZ,CH3Cl,8,31.40749796665333,11.602022859492932,31.731466666666662,11.402810011990312,-1.0209698259981626,1.747050483987223,aug,CV,Second-row,T,aug-cc-pCVnZ,1.0209698259981626,0.006893997371491878
aug-cc-pCVQZ,CH3Cl,8,31.67627745538333,11.42991930807871,31.731466666666662,11.402810011990312,-0.17392581270536114,0.23774224125361726,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.17392581270536114,0.001222980907471083
d-aug-cc-pVDZ,CH3Cl,8,31.46393178356,11.289407774679624,31.731466666666662,11.402810011990312,-0.8431217060247123,-0.9945113282729635,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.8431217060247123,0.03362292516447951
d-aug-cc-pVTZ,CH3Cl,8,31.64372978529333,11.376101810613076,31.731466666666662,11.402810011990312,-0.2764980336238201,-0.23422473363277715,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.2764980336238201,0.007925257555484677
d-aug-cc-pVQZ,CH3Cl,8,31.682321246210005,11.394583169178146,31.731466666666662,11.402810011990312,-0.15487913298468375,-0.07214750402326048,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.15487913298468375,0.001964450264495099
d-aug-cc-pV5Z,CH3Cl,8,31.72085255097333,11.400947068408298,31.731466666666662,11.402810011990312,-0.033449811207379616,-0.016337583280388923,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.033449811207379616,0.000386409861505399
d-aug-cc-pCVDZ,CH3Cl,8,31.48170901340333,11.284073110994042,31.731466666666662,11.402810011990312,-0.7870977282172078,-1.0412950919239665,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.7870977282172078,0.03276726720946499
d-aug-cc-pCVTZ,CH3Cl,8,31.71593419823333,11.379988110825249,31.731466666666662,11.402810011990312,-0.04894973370281727,-0.20014278183241896,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.04894973370281727,0.006769685933477376
d-aug-cc-pCVQZ,CH3Cl,8,31.73169023715333,11.400143395456968,31.731466666666662,11.402810011990312,0.0007045702898524533,-0.023385608727489935,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.0007045702898524533,0.0011915683964502932
aug-cc-pV6Z,CH3Cl,8,,,31.731466666666662,11.402810011990312,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,CH3Cl,8,,,31.731466666666662,11.402810011990312,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,SCl2,8,48.67040718956,27.088110719439545,50.706026666666666,26.82225572717768,-4.014551348084325,0.9911731323644299,aug,V,Second-row,D,aug-cc-pVnZ,4.014551348084325,0.06832439223580877
aug-cc-pVTZ,SCl2,8,50.210867755133336,26.893198508956303,50.706026666666666,26.82225572717768,-0.9765287167705454,0.264492228022194,aug,V,Second-row,T,aug-cc-pVnZ,0.9765287167705454,0.017189522942771873
aug-cc-pVQZ,SCl2,8,50.59155792642,26.84114914862413,50.706026666666666,26.82225572717768,-0.22574977329453097,0.07043934573819526,aug,V,Second-row,Q,aug-cc-pVnZ,0.22574977329453097,0.0053152632367527985
aug-cc-pV5Z,SCl2,8,50.63085767243,26.85089143941392,50.706026666666666,26.82225572717768,-0.14824469432562434,0.10676101416491192,aug,V,Second-row,5,aug-cc-pVnZ,0.14824469432562434,0.0011484607748570852
aug-cc-pCVDZ,SCl2,8,48.689832966943335,27.03680472002045,50.706026666666666,26.82225572717768,-3.976240759264115,0.7998916833283959,aug,CV,Second-row,D,aug-cc-pCVnZ,3.976240759264115,0.06587280301982901
aug-cc-pCVTZ,SCl2,8,50.33247019391667,26.8502652748266,50.706026666666666,26.82225572717768,-0.7367102045003386,0.10442651779111972,aug,CV,Second-row,T,aug-cc-pCVnZ,0.7367102045003386,0.012582300564645266
aug-cc-pCVQZ,SCl2,8,50.67737946170334,26.80532572520771,50.706026666666666,26.82225572717768,-0.05649664713752798,-0.06311923255886656,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.05649664713752798,0.0019659649747154617
d-aug-cc-pVDZ,SCl2,8,50.28497076037,26.89602134477377,50.706026666666666,26.82225572717768,-0.830386314953486,0.27501645777446065,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.830386314953486,0.06699095111684983
d-aug-cc-pVTZ,SCl2,8,50.56290543122,26.8470478354119,50.706026666666666,26.82225572717768,-0.2822568535837366,0.0924311082796026,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.2822568535837366,0.01682200640584597
d-aug-cc-pVQZ,SCl2,8,50.63020614269333,26.85575912346444,50.706026666666666,26.82225572717768,-0.14952961010289034,0.12490894363076963,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.14952961010289034,0.005234986402683717
d-aug-cc-pV5Z,SCl2,8,50.696015444286665,26.83364339989385,50.706026666666666,26.82225572717768,-0.019743653837862807,0.04245605899817412,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.019743653837862807,0.001128157665789331
d-aug-cc-pCVDZ,SCl2,8,50.31178755381666,26.839340111495968,50.706026666666666,26.82225572717768,-0.7774995178416841,0.06369480811778701,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.7774995178416841,0.06458481291065254
d-aug-cc-pCVTZ,SCl2,8,50.69088499361333,26.79226458689128,50.706026666666666,26.82225572717768,-0.029861683213465978,-0.11181438500718574,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.029861683213465978,0.01223551610883078
d-aug-cc-pCVQZ,SCl2,8,50.715487951113325,26.82600133956556,50.706026666666666,26.82225572717768,0.01865909255492477,0.013964568923582126,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.01865909255492477,0.0018958556247525848
aug-cc-pV6Z,SCl2,8,,,50.706026666666666,26.82225572717768,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,SCl2,8,,,50.706026666666666,26.82225572717768,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HCCF,8,24.133347731033336,14.22217637833,24.88203,13.394430001020988,-3.008927603441779,6.179780530010737,aug,V,Fluorine,D,aug-cc-pVnZ,3.008927603441779,0.0646848011963641
aug-cc-pVTZ,HCCF,8,24.75254040144333,13.551829130874998,24.88203,13.394430001020988,-0.5204141243968857,1.1751088313725357,aug,V,Fluorine,T,aug-cc-pVnZ,0.5204141243968857,0.014833389337354674
aug-cc-pVQZ,HCCF,8,24.856214384536667,13.432456851065002,24.88203,13.394430001020988,-0.10375204701277721,0.28390047236885474,aug,V,Fluorine,Q,aug-cc-pVnZ,0.10375204701277721,0.003250129482353259
aug-cc-pV5Z,HCCF,8,24.86730790500667,13.411063746965004,24.88203,13.394430001020988,-0.05916757994959143,0.12418405219743243,aug,V,Fluorine,5,aug-cc-pVnZ,0.05916757994959143,0.00036597450537101395
aug-cc-pCVDZ,HCCF,8,24.10407714064333,14.241709654285,24.88203,13.394430001020988,-3.1265650726916983,6.325611864031753,aug,CV,Fluorine,D,aug-cc-pCVnZ,3.1265650726916983,0.06299255553236094
aug-cc-pCVTZ,HCCF,8,24.75363475020333,13.555506838735033,24.88203,13.394430001020988,-0.5160159753712683,1.202565825509314,aug,CV,Fluorine,T,aug-cc-pCVnZ,0.5160159753712683,0.014018472207368404
aug-cc-pCVQZ,HCCF,8,24.85802571043333,13.432010187670214,24.88203,13.394430001020988,-0.09647239219094664,0.28056577731461124,aug,CV,Fluorine,Q,aug-cc-pCVnZ,0.09647239219094664,0.0029202978403759516
d-aug-cc-pVDZ,HCCF,8,24.836311299863336,13.438998027219998,24.88203,13.394430001020988,-0.18374184154855583,0.3327355191345486,d-aug,V,Fluorine,D,d-aug-cc-pVnZ,0.18374184154855583,0.06346079340937649
d-aug-cc-pVTZ,HCCF,8,24.894117395856664,13.416908502710063,24.88203,13.394430001020988,0.048578817149019085,0.1678197705117888,d-aug,V,Fluorine,T,d-aug-cc-pVnZ,0.048578817149019085,0.014313111391373923
d-aug-cc-pVQZ,HCCF,8,24.88388127934333,13.39894171195006,24.88203,13.394430001020988,0.007440226313250801,0.03368348581260249,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ,0.007440226313250801,0.003120039147376019
d-aug-cc-pV5Z,HCCF,8,24.88185820931333,13.3950519127903,24.88203,13.394430001020988,-0.0006904207039040362,0.004643062595912918,d-aug,V,Fluorine,5,d-aug-cc-pVnZ,0.0006904207039040362,0.0003555097573553212
d-aug-cc-pCVDZ,HCCF,8,24.804080424673334,13.464084693835,24.88203,13.394430001020988,-0.31327659088372845,0.5200273009654225,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ,0.31327659088372845,0.06182004794936802
d-aug-cc-pCVTZ,HCCF,8,24.895135569356665,13.420243526479997,24.88203,13.394430001020988,0.05267082049440663,0.19271835723536893,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ,0.05267082049440663,0.013619459675368262
d-aug-cc-pCVQZ,HCCF,8,24.884789851536667,13.397643195619995,24.88203,13.394430001020988,0.011091745877109893,0.023989035731739106,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ,0.011091745877109893,0.002789182485372521
aug-cc-pV6Z,HCCF,8,,,24.88203,13.394430001020988,,,aug,V,Fluorine,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,HCCF,8,,,24.88203,13.394430001020988,,,d-aug,V,Fluorine,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,LiH,8,27.610072271196668,4.427254969330001,27.865616666666668,3.235525855596792,-0.9170598968860679,36.83262526466179,aug,V,First-row,D,aug-cc-pVnZ,0.9170598968860679,0.0031923945548992805
aug-cc-pVTZ,LiH,8,27.89621566347334,3.214496327345,27.865616666666668,3.235525855596792,0.10980915000985243,-0.6499570453258875,aug,V,First-row,T,aug-cc-pVnZ,0.10980915000985243,0.000537519640899653
aug-cc-pVQZ,LiH,8,27.86750000054,3.22205514051,27.865616666666668,3.235525855596792,0.006758629804832571,-0.41633773574982613,aug,V,First-row,Q,aug-cc-pVnZ,0.006758629804832571,0.0001350596778992852
aug-cc-pV5Z,LiH,8,,,27.865616666666668,3.235525855596792,,,aug,V,First-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,LiH,8,27.43871602753333,4.330938798049998,27.865616666666668,3.235525855596792,-1.5319978173818856,33.85579319535858,aug,CV,First-row,D,aug-cc-pCVnZ,1.5319978173818856,0.002942970026899694
aug-cc-pCVTZ,LiH,8,27.867895490856665,3.2256446230300018,27.865616666666668,3.235525855596792,0.008177906906767531,-0.3053980406213663,aug,CV,First-row,T,aug-cc-pCVnZ,0.008177906906767531,0.00042526755289973295
aug-cc-pCVQZ,LiH,8,27.85841168352,3.225374262074999,27.865616666666668,3.235525855596792,-0.025856176925330952,-0.3137540534325481,aug,CV,First-row,Q,aug-cc-pCVnZ,0.025856176925330952,0.00010694144789979987
d-aug-cc-pVDZ,LiH,8,28.21119717488333,3.710635315055207,27.865616666666668,3.235525855596792,1.2401681697934672,14.684149676522404,d-aug,V,First-row,D,d-aug-cc-pVnZ,1.2401681697934672,0.002766065019899955
d-aug-cc-pVTZ,LiH,8,27.956469780926664,3.176134429869998,27.865616666666668,3.235525855596792,0.32604020699343167,-1.8356034962310408,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.32604020699343167,0.0005285705608999436
d-aug-cc-pVQZ,LiH,8,27.879113501023337,3.219362404955002,27.865616666666668,3.235525855596792,0.04843544113206075,-0.4995617826335964,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.04843544113206075,0.00013005101389929052
d-aug-cc-pV5Z,LiH,8,,,27.865616666666668,3.235525855596792,,,d-aug,V,First-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,LiH,8,28.028812785806664,3.649904522815008,27.865616666666668,3.235525855596792,0.5856540735924738,12.807150544058436,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.5856540735924738,0.0025245961338997702
d-aug-cc-pCVTZ,LiH,8,27.922822491946665,3.197004308785001,27.865616666666668,3.235525855596792,0.20529179728660932,-1.190580713337737,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.20529179728660932,0.0004202047418999655
d-aug-cc-pCVQZ,LiH,8,27.87240952807667,3.21953726822501,27.865616666666668,3.235525855596792,0.02437721544532565,-0.494157305036677,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.02437721544532565,0.00010447723389983565
aug-cc-pV6Z,LiH,8,,,27.865616666666668,3.235525855596792,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,LiH,8,,,27.865616666666668,3.235525855596792,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,BF,8,22.65967334007,7.17119594055,23.091130000000003,7.584780010474045,-1.8684952184237102,-5.452815630155588,aug,V,Fluorine,D,aug-cc-pVnZ,1.8684952184237102,0.0536341346715119
aug-cc-pVTZ,BF,8,23.004185845446667,7.435494436539999,23.091130000000003,7.584780010474045,-0.37652620098425776,-1.968225495372221,aug,V,Fluorine,T,aug-cc-pVnZ,0.37652620098425776,0.011534748689513208
aug-cc-pVQZ,BF,8,23.079095927356665,7.557909480174998,23.091130000000003,7.584780010474045,-0.052115564042722606,-0.3542690791551075,aug,V,Fluorine,Q,aug-cc-pVnZ,0.052115564042722606,0.002468770296516709
aug-cc-pV5Z,BF,8,23.0909666144,7.583518298220001,23.091130000000003,7.584780010474045,-0.0007075686638291946,-0.016634790360450343,aug,V,Fluorine,5,aug-cc-pVnZ,0.0007075686638291946,0.0002578214165112058
aug-cc-pCVDZ,BF,8,22.64670113484333,7.15563604376,23.091130000000003,7.584780010474045,-1.924673522502682,-5.657961946443103,aug,CV,Fluorine,D,aug-cc-pCVnZ,1.924673522502682,0.05308412264452045
aug-cc-pCVTZ,BF,8,23.019818498036667,7.450980272080002,23.091130000000003,7.584780010474045,-0.3088263846911621,-1.764055624675673,aug,CV,Fluorine,T,aug-cc-pCVnZ,0.3088263846911621,0.010941333279518517
aug-cc-pCVQZ,BF,8,23.07884726317,7.55896965702,23.091130000000003,7.584780010474045,-0.05319244588724003,-0.3402913916870786,aug,CV,Fluorine,Q,aug-cc-pCVnZ,0.05319244588724003,0.0022658826355126394
d-aug-cc-pVDZ,BF,8,22.880768174373333,7.31833949855,23.091130000000003,7.584780010474045,-0.9110070647329512,-3.5128311112004464,d-aug,V,Fluorine,D,d-aug-cc-pVnZ,0.9110070647329512,0.05319063118651002
d-aug-cc-pVTZ,BF,8,23.066523076766668,7.490283484960002,23.091130000000003,7.584780010474045,-0.10656439608341152,-1.2458703533068893,d-aug,V,Fluorine,T,d-aug-cc-pVnZ,0.10656439608341152,0.01135012242451694
d-aug-cc-pVQZ,BF,8,23.09047344626333,7.571491332500002,23.091130000000003,7.584780010474045,-0.002843315752290333,-0.17520189057154714,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ,0.002843315752290333,0.0023907550255160004
d-aug-cc-pV5Z,BF,8,23.09374131118,7.585230496109998,23.091130000000003,7.584780010474045,0.011308719755149462,0.0059393368737199435,d-aug,V,Fluorine,5,d-aug-cc-pVnZ,0.011308719755149462,0.00025115286950949667
d-aug-cc-pCVDZ,BF,8,22.865326025826665,7.315996862605002,23.091130000000003,7.584780010474045,-0.977881871408365,-3.543717121628745,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ,0.977881871408365,0.05267105839851638
d-aug-cc-pCVTZ,BF,8,23.07099926792,7.5081978579600035,23.091130000000003,7.584780010474045,-0.08717950173942085,-1.0096819210087438,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ,0.08717950173942085,0.010795400735517546
d-aug-cc-pCVQZ,BF,8,23.089827173473328,7.571778128045008,23.091130000000003,7.584780010474045,-0.005642108145748866,-0.17142069263818802,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ,0.005642108145748866,0.002187413094517865
aug-cc-pV6Z,BF,8,23.093608280146668,7.586230007050001,23.091130000000003,7.584780010474045,0.010732606618493581,0.01911718697119325,aug,V,Fluorine,6,aug-cc-pVnZ,0.010732606618493581,3.8273601518312717e-05
d-aug-cc-pV6Z,BF,8,23.094955621836665,7.58647011055,23.091130000000003,7.584780010474045,0.016567495123284315,0.02228278306846995,d-aug,V,Fluorine,6,d-aug-cc-pVnZ,0.016567495123284315,3.721514850951735e-05
aug-cc-pVDZ,SiH3F,8,29.545767079136667,4.365988625094429,29.611776666666668,4.369585009602102,-0.22291667356895342,-0.08230494428577863,aug,V,Second-row,D,aug-cc-pVnZ,0.22291667356895342,0.07170338458109882
aug-cc-pVTZ,SiH3F,8,29.628786679976667,4.294160172790135,29.611776666666668,4.369585009602102,0.05744340672792894,-1.7261327253325471,aug,V,Second-row,T,aug-cc-pVnZ,0.05744340672792894,0.01991749533311804
aug-cc-pVQZ,SiH3F,8,29.611171211576664,4.372957598276361,29.611776666666668,4.369585009602102,-0.0020446429027838496,0.07718327179464532,aug,V,Second-row,Q,aug-cc-pVnZ,0.0020446429027838496,0.005667951892121437
aug-cc-pV5Z,SiH3F,8,29.61195175838333,4.372718649803089,29.611776666666668,4.369585009602102,0.0005912908186298942,0.07171482404167114,aug,V,Second-row,5,aug-cc-pVnZ,0.0005912908186298942,0.0009892012330965372
aug-cc-pCVDZ,SiH3F,8,29.553709574733336,4.385132931025271,29.611776666666668,4.369585009602102,-0.19609458961878617,0.35582146563122796,aug,CV,Second-row,D,aug-cc-pCVnZ,0.19609458961878617,0.06978472968211236
aug-cc-pCVTZ,SiH3F,8,29.60900293061333,4.276067690681858,29.611776666666668,4.369585009602102,-0.009367003150678805,-2.140187654313654,aug,CV,Second-row,T,aug-cc-pCVnZ,0.009367003150678805,0.015422199487090893
aug-cc-pCVQZ,SiH3F,8,29.602832246926667,4.361331394686126,29.611776666666668,4.369585009602102,-0.030205616639237782,-0.18888784399064343,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.030205616639237782,0.0027354118701055086
d-aug-cc-pVDZ,SiH3F,8,29.83944983993,4.425294827702124,29.611776666666668,4.369585009602102,0.7688602268827066,1.2749452860534853,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.7688602268827066,0.0712309792371002
d-aug-cc-pVTZ,SiH3F,8,29.672357212860003,4.393233283730622,29.611776666666668,4.369585009602102,0.20458261209814524,0.5412018321317196,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.20458261209814524,0.019562149441071597
d-aug-cc-pVQZ,SiH3F,8,29.62654954623,4.383456374001134,29.611776666666668,4.369585009602102,0.04988852823532468,0.3174526727034644,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.04988852823532468,0.005569391076107877
d-aug-cc-pV5Z,SiH3F,8,29.616856944736668,4.37832739110747,29.611776666666668,4.369585009602102,0.01715627578577239,0.20007349636535932,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.01715627578577239,0.0009664969090863451
d-aug-cc-pCVDZ,SiH3F,8,29.846566716726667,4.444135206415341,29.611776666666668,4.369585009602102,0.7928941674218999,1.7061161792118913,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.7928941674218999,0.06930156589311309
d-aug-cc-pCVTZ,SiH3F,8,29.653970811883337,4.380432621664025,29.611776666666668,4.369585009602102,0.14249109633521662,0.24825268390672103,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.14249109633521662,0.015084191676066894
d-aug-cc-pCVQZ,SiH3F,8,29.617276904536663,4.375357244805046,29.611776666666668,4.369585009602102,0.018574494640798824,0.13210030678563914,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.018574494640798824,0.0026461243621156427
aug-cc-pV6Z,SiH3F,8,,,29.611776666666668,4.369585009602102,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,SiH3F,8,,,29.611776666666668,4.369585009602102,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HCONH2,8,25.786993451606666,12.540187623837864,26.23045,12.33963243137026,-1.6906173870190389,1.6252930837530088,aug,V,First-row,D,aug-cc-pVnZ,1.6906173870190389,0.05520453492550814
aug-cc-pVTZ,HCONH2,8,26.111210557446668,12.416627870883229,26.23045,12.33963243137026,-0.4545840523259531,0.623968663095894,aug,V,First-row,T,aug-cc-pVnZ,0.4545840523259531,0.013721242973502967
aug-cc-pVQZ,HCONH2,8,26.198394872320005,12.363932369361226,26.23045,12.33963243137026,-0.12220578632846966,0.19692594675016153,aug,V,First-row,Q,aug-cc-pVnZ,0.12220578632846966,0.0028004993835111236
aug-cc-pV5Z,HCONH2,8,26.21851318400333,12.350721224968844,26.23045,12.33963243137026,-0.045507476984457895,0.08986324074283564,aug,V,First-row,5,aug-cc-pVnZ,0.045507476984457895,0.0003451779435010849
aug-cc-pCVDZ,HCONH2,8,25.768677851176665,12.53947953996138,26.23045,12.33963243137026,-1.7604431064786752,1.6195547938937116,aug,CV,First-row,D,aug-cc-pCVnZ,1.7604431064786752,0.054100583585523054
aug-cc-pCVTZ,HCONH2,8,26.107678921780003,12.41465227144918,26.23045,12.33963243137026,-0.46804792986775967,0.6079584663170463,aug,CV,First-row,T,aug-cc-pCVnZ,0.46804792986775967,0.012966140919502323
aug-cc-pCVQZ,HCONH2,8,26.19745376045333,12.362358253407368,26.23045,12.33963243137026,-0.12579364649355773,0.18416935969124687,aug,CV,First-row,Q,aug-cc-pCVnZ,0.12579364649355773,0.002469811100525021
d-aug-cc-pVDZ,HCONH2,8,26.28757768005333,12.33870581175633,26.23045,12.33963243137026,0.21779146012870712,-0.007509296724058136,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.21779146012870712,0.05462011415650636
d-aug-cc-pVTZ,HCONH2,8,26.25250103172,12.355463968225596,26.23045,12.33963243137026,0.0840665399183019,0.12829828557200915,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.0840665399183019,0.013472571765504426
d-aug-cc-pVQZ,HCONH2,8,26.23743730018333,12.345694082225858,26.23045,12.33963243137026,0.026638125473750475,0.049123431263540594,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.026638125473750475,0.0027360487995053973
d-aug-cc-pV5Z,HCONH2,8,26.23324696941333,12.345502521623487,26.23045,12.33963243137026,0.010663063017707659,0.04757103006005088,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.010663063017707659,0.00033712330750290675
