,b,c,molecule,basis,Beta,beta_MRA,betaE,augmentation,polarization,mol_system,valence,Type
17006,3,4,NOCl,aug-cc-pCVQZ,39.42176,40.755959999999995,-3.273631635716582,aug,CV,Second-row,Q,aug-cc-pCVnZ
17008,3,4,NaCN,aug-cc-pCVQZ,32.816345999999996,32.01276,2.510205305634365,aug,CV,Second-row,Q,aug-cc-pCVnZ
17010,3,4,NaH,aug-cc-pCVQZ,892.7099999999998,884.052,0.9793541556378796,aug,CV,Second-row,Q,aug-cc-pCVnZ
17017,3,4,PH3O,aug-cc-pCVQZ,35.64612,44.05971988799999,-19.09589963210705,aug,CV,Second-row,Q,aug-cc-pCVnZ
17022,3,4,SiH3Cl,aug-cc-pCVQZ,30.18066,29.977200000000003,0.6787158240262472,aug,CV,Second-row,Q,aug-cc-pCVnZ
17031,3,4,CH2BH,aug-cc-pCVTZ,77.69100754,90.02459999999999,-13.700246888072806,aug,CV,First-row,T,aug-cc-pCVnZ
17034,3,4,CH3Cl,aug-cc-pCVTZ,6.28578,1.3673220000000001,359.7146831543703,aug,CV,Second-row,T,aug-cc-pCVnZ
17039,3,4,CO,aug-cc-pCVTZ,21.90216,21.68988,0.9787052763777384,aug,CV,First-row,T,aug-cc-pCVnZ
17045,3,4,FNO,aug-cc-pCVTZ,0.5750004000000002,1.621785,-64.54521406968247,aug,CV,Fluorine,T,aug-cc-pCVnZ
17046,3,4,H2O,aug-cc-pCVTZ,5.0528640000000005,5.54157,-8.81890872081377,aug,CV,First-row,T,aug-cc-pCVnZ
17049,3,4,HCCCl,aug-cc-pCVTZ,51.11057999999999,46.22856,10.56061447728415,aug,CV,Second-row,T,aug-cc-pCVnZ
17050,3,4,HCCF,aug-cc-pCVTZ,53.11656000000001,52.75302000000001,0.6891359016033591,aug,CV,Fluorine,T,aug-cc-pCVnZ
17051,3,4,HCHO,aug-cc-pCVTZ,24.67512,23.33604,5.7382486488710125,aug,CV,First-row,T,aug-cc-pCVnZ
17055,3,4,HCOOH,aug-cc-pCVTZ,2.0415799999999997,1.9131660000000001,6.712120119215978,aug,CV,First-row,T,aug-cc-pCVnZ
17059,3,4,HNC,aug-cc-pCVTZ,26.510699999999996,26.42574,0.3215047147213106,aug,CV,First-row,T,aug-cc-pCVnZ
17068,3,4,LiCl,aug-cc-pCVTZ,65.5308,60.160799999999995,8.92607811066343,aug,CV,Second-row,T,aug-cc-pCVnZ
17069,3,4,LiH,aug-cc-pCVTZ,283.63739999999996,273.79319999999996,3.595487397057342,aug,CV,First-row,T,aug-cc-pCVnZ
17074,3,4,NH2Cl,aug-cc-pCVTZ,17.879274,21.3942888,-16.429687534179696,aug,CV,Second-row,T,aug-cc-pCVnZ
17078,3,4,NH3O,aug-cc-pCVTZ,32.479280526000004,32.742239999999995,-0.8031199881254052,aug,CV,First-row,T,aug-cc-pCVnZ
17079,3,4,NOCl,aug-cc-pCVTZ,34.70856,40.755959999999995,-14.838075216483666,aug,CV,Second-row,T,aug-cc-pCVnZ
17081,3,4,NaCN,aug-cc-pCVTZ,33.92778,32.01276,5.98205215670251,aug,CV,Second-row,T,aug-cc-pCVnZ
17083,3,4,NaH,aug-cc-pCVTZ,912.576,884.052,3.2265070380475356,aug,CV,Second-row,T,aug-cc-pCVnZ
17090,3,4,PH3O,aug-cc-pCVTZ,35.4384,44.05971988799999,-19.567350654782697,aug,CV,Second-row,T,aug-cc-pCVnZ
17095,3,4,SiH3Cl,aug-cc-pCVTZ,32.1486,29.977200000000003,7.243505063848519,aug,CV,Second-row,T,aug-cc-pCVnZ
17100,3,4,FNO,aug-cc-pV5Z,1.20208044,1.621785,-25.879173873232272,aug,V,Fluorine,5,aug-cc-pVnZ
17101,3,4,H2O,aug-cc-pV5Z,5.452961999999999,5.54157,-1.598969245177823,aug,V,First-row,5,aug-cc-pVnZ
17108,3,4,CH2BH,aug-cc-pVDZ,83.2458,90.02459999999999,-7.529941815903642,aug,V,First-row,D,aug-cc-pVnZ
17111,3,4,CH3Cl,aug-cc-pVDZ,13.659180000000001,1.3673220000000001,898.9731753017944,aug,V,Second-row,D,aug-cc-pVnZ
17116,3,4,CO,aug-cc-pVDZ,21.86544,21.68988,0.8094097339404406,aug,V,First-row,D,aug-cc-pVnZ
17122,3,4,FNO,aug-cc-pVDZ,0.3875700000000001,1.621785,-76.10225769753696,aug,V,Fluorine,D,aug-cc-pVnZ
17123,3,4,H2O,aug-cc-pVDZ,-3.568296,5.54157,-164.39142697827512,aug,V,First-row,D,aug-cc-pVnZ
17126,3,4,HCCCl,aug-cc-pVDZ,68.8728,46.22856,48.98322595382594,aug,V,Second-row,D,aug-cc-pVnZ
17127,3,4,HCCF,aug-cc-pVDZ,54.39018,52.75302000000001,3.103443177281593,aug,V,Fluorine,D,aug-cc-pVnZ
17128,3,4,HCHO,aug-cc-pVDZ,24.5658,23.33604,5.269788704510272,aug,V,First-row,D,aug-cc-pVnZ
17132,3,4,HCOOH,aug-cc-pVDZ,2.578488,1.9131660000000001,34.775968211854064,aug,V,First-row,D,aug-cc-pVnZ
17136,3,4,HNC,aug-cc-pVDZ,27.62448,26.42574,4.536258965690259,aug,V,First-row,D,aug-cc-pVnZ
17145,3,4,LiCl,aug-cc-pVDZ,89.5326,60.160799999999995,48.82215662025773,aug,V,Second-row,D,aug-cc-pVnZ
17146,3,4,LiH,aug-cc-pVDZ,322.296,273.79319999999996,17.71512221632971,aug,V,First-row,D,aug-cc-pVnZ
17151,3,4,NH2Cl,aug-cc-pVDZ,10.416819199999999,21.3942888,-51.3102805268292,aug,V,Second-row,D,aug-cc-pVnZ
17155,3,4,NH3O,aug-cc-pVDZ,31.860419999999998,32.742239999999995,-2.693218301496775,aug,V,First-row,D,aug-cc-pVnZ
17156,3,4,NOCl,aug-cc-pVDZ,27.7365,40.755959999999995,-31.9449229020737,aug,V,Second-row,D,aug-cc-pVnZ
17158,3,4,NaCN,aug-cc-pVDZ,38.84588,32.01276,21.344988685761557,aug,V,Second-row,D,aug-cc-pVnZ
17160,3,4,NaH,aug-cc-pVDZ,1032.972,884.052,16.845162954215358,aug,V,Second-row,D,aug-cc-pVnZ
17167,3,4,PH3O,aug-cc-pVDZ,34.58354378,44.05971988799999,-21.507572295258512,aug,V,Second-row,D,aug-cc-pVnZ
17172,3,4,SiH3Cl,aug-cc-pVDZ,35.64438,29.977200000000003,18.90496777550937,aug,V,Second-row,D,aug-cc-pVnZ
17181,3,4,CH2BH,aug-cc-pVQZ,75.1962,90.02459999999999,-16.47149779060389,aug,V,First-row,Q,aug-cc-pVnZ
17184,3,4,CH3Cl,aug-cc-pVQZ,3.331602,1.3673220000000001,143.65891867460627,aug,V,Second-row,Q,aug-cc-pVnZ
17189,3,4,CO,aug-cc-pVQZ,21.76338,21.68988,0.33886771157794693,aug,V,First-row,Q,aug-cc-pVnZ
17195,3,4,FNO,aug-cc-pVQZ,0.9591544,1.621785,-40.85810387936749,aug,V,Fluorine,Q,aug-cc-pVnZ
17196,3,4,H2O,aug-cc-pVQZ,5.144952000000001,5.54157,-7.157141387729457,aug,V,First-row,Q,aug-cc-pVnZ
17199,3,4,HCCCl,aug-cc-pVQZ,48.10986,46.22856,4.069562192722412,aug,V,Second-row,Q,aug-cc-pVnZ
17200,3,4,HCCF,aug-cc-pVQZ,52.69097999999999,52.75302000000001,-0.11760464140255365,aug,V,Fluorine,Q,aug-cc-pVnZ
17201,3,4,HCHO,aug-cc-pVQZ,23.72706,23.33604,1.6756056297469537,aug,V,First-row,Q,aug-cc-pVnZ
17205,3,4,HCOOH,aug-cc-pVQZ,1.8763340000000002,1.9131660000000001,-1.9251857915099877,aug,V,First-row,Q,aug-cc-pVnZ
17209,3,4,HNC,aug-cc-pVQZ,26.43066,26.42574,0.01861821088074915,aug,V,First-row,Q,aug-cc-pVnZ
17218,3,4,LiCl,aug-cc-pVQZ,61.896,60.160799999999995,2.884270155981979,aug,V,Second-row,Q,aug-cc-pVnZ
17219,3,4,LiH,aug-cc-pVQZ,277.6164,273.79319999999996,1.3963823791095042,aug,V,First-row,Q,aug-cc-pVnZ
17224,3,4,NH2Cl,aug-cc-pVQZ,20.479751800000003,21.3942888,-4.274678202904315,aug,V,Second-row,Q,aug-cc-pVnZ
17228,3,4,NH3O,aug-cc-pVQZ,32.85435723,32.742239999999995,0.3424238231715443,aug,V,First-row,Q,aug-cc-pVnZ
17229,3,4,NOCl,aug-cc-pVQZ,39.3998,40.755959999999995,-3.327513325658372,aug,V,Second-row,Q,aug-cc-pVnZ
17231,3,4,NaCN,aug-cc-pVQZ,35.501388000000006,32.01276,10.897617075191285,aug,V,Second-row,Q,aug-cc-pVnZ
17233,3,4,NaH,aug-cc-pVQZ,963.6780000000001,884.052,9.006936243569394,aug,V,Second-row,Q,aug-cc-pVnZ
17240,3,4,PH3O,aug-cc-pVQZ,36.2955,44.05971988799999,-17.622036426324712,aug,V,Second-row,Q,aug-cc-pVnZ
17245,3,4,SiH3Cl,aug-cc-pVQZ,30.630851526,29.977200000000003,2.1804955966534476,aug,V,Second-row,Q,aug-cc-pVnZ
17254,3,4,CH2BH,aug-cc-pVTZ,77.934,90.02459999999999,-13.430329043394801,aug,V,First-row,T,aug-cc-pVnZ
17257,3,4,CH3Cl,aug-cc-pVTZ,6.867900000000001,1.3673220000000001,402.28841487228317,aug,V,Second-row,T,aug-cc-pVnZ
17262,3,4,CO,aug-cc-pVTZ,21.95418,21.68988,1.2185406281639282,aug,V,First-row,T,aug-cc-pVnZ
17268,3,4,FNO,aug-cc-pVTZ,0.5654918,1.621785,-65.13151866616106,aug,V,Fluorine,T,aug-cc-pVnZ
17269,3,4,H2O,aug-cc-pVTZ,5.052282,5.54157,-8.829411159653315,aug,V,First-row,T,aug-cc-pVnZ
17272,3,4,HCCCl,aug-cc-pVTZ,52.302600000000005,46.22856,13.139150343424072,aug,V,Second-row,T,aug-cc-pVnZ
17273,3,4,HCCF,aug-cc-pVTZ,53.11182,52.75302000000001,0.6801506340300424,aug,V,Fluorine,T,aug-cc-pVnZ
17274,3,4,HCHO,aug-cc-pVTZ,24.7035,23.33604,5.859863113021736,aug,V,First-row,T,aug-cc-pVnZ
17278,3,4,HCOOH,aug-cc-pVTZ,2.063144,1.9131660000000001,7.839257022129796,aug,V,First-row,T,aug-cc-pVnZ
17282,3,4,HNC,aug-cc-pVTZ,26.6655,26.42574,0.9072972034084964,aug,V,First-row,T,aug-cc-pVnZ
17291,3,4,LiCl,aug-cc-pVTZ,66.357,60.160799999999995,10.299397614393435,aug,V,Second-row,T,aug-cc-pVnZ
17292,3,4,LiH,aug-cc-pVTZ,287.20320000000004,273.79319999999996,4.8978572148614665,aug,V,First-row,T,aug-cc-pVnZ
17297,3,4,NH2Cl,aug-cc-pVTZ,17.260188,21.3942888,-19.32338503348614,aug,V,Second-row,T,aug-cc-pVnZ
17301,3,4,NH3O,aug-cc-pVTZ,32.54934,32.742239999999995,-0.5891472300001299,aug,V,First-row,T,aug-cc-pVnZ
17302,3,4,NOCl,aug-cc-pVTZ,34.841260000000005,40.755959999999995,-14.512478665696968,aug,V,Second-row,T,aug-cc-pVnZ
17304,3,4,NaCN,aug-cc-pVTZ,36.455259999999996,32.01276,13.877278935024645,aug,V,Second-row,T,aug-cc-pVnZ
17306,3,4,NaH,aug-cc-pVTZ,984.2400000000001,884.052,11.332817526570846,aug,V,Second-row,T,aug-cc-pVnZ
17313,3,4,PH3O,aug-cc-pVTZ,36.58014,44.05971988799999,-16.976004175725848,aug,V,Second-row,T,aug-cc-pVnZ
17318,3,4,SiH3Cl,aug-cc-pVTZ,32.806349831999995,29.977200000000003,9.437672070773758,aug,V,Second-row,T,aug-cc-pVnZ
17327,3,4,CH2BH,d-aug-cc-pCVDZ,71.915932328,90.02459999999999,-20.115243691168857,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17330,3,4,CH3Cl,d-aug-cc-pCVDZ,3.8084040000000003,1.3673220000000001,178.53014871405563,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17335,3,4,CO,d-aug-cc-pCVDZ,21.9048,21.68988,0.9908768513242254,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17341,3,4,FNO,d-aug-cc-pCVDZ,1.3426632,1.621785,-17.210777014215818,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
17342,3,4,H2O,d-aug-cc-pCVDZ,3.653778,5.54157,-34.06601378309757,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17345,3,4,HCCCl,d-aug-cc-pCVDZ,49.0914,46.22856,6.192795103286796,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17346,3,4,HCCF,d-aug-cc-pCVDZ,52.27638,52.75302000000001,-0.9035312101563157,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
17347,3,4,HCHO,d-aug-cc-pCVDZ,23.68764,23.33604,1.5066823677024794,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17351,3,4,HCOOH,d-aug-cc-pCVDZ,1.9658931999999998,1.9131660000000001,2.7560180350267376,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17355,3,4,HNC,d-aug-cc-pCVDZ,26.3916,26.42574,-0.1291922194042654,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17364,3,4,LiCl,d-aug-cc-pCVDZ,60.94259999999999,60.160799999999995,1.299517293653005,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17365,3,4,LiH,d-aug-cc-pCVDZ,282.88800000000003,273.79319999999996,3.32177716612395,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17370,3,4,NH2Cl,d-aug-cc-pCVDZ,19.700664,21.3942888,-7.916247255669475,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17374,3,4,NH3O,d-aug-cc-pCVDZ,31.641180000000002,32.742239999999995,-3.3628120739448293,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
17375,3,4,NOCl,d-aug-cc-pCVDZ,41.28038,40.755959999999995,1.2867320509687574,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17377,3,4,NaCN,d-aug-cc-pCVDZ,36.3701,32.01276,13.611260010070986,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17379,3,4,NaH,d-aug-cc-pCVDZ,963.9,884.052,9.032047888585733,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17386,3,4,PH3O,d-aug-cc-pCVDZ,36.64668,44.05971988799999,-16.824981881055912,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17391,3,4,SiH3Cl,d-aug-cc-pCVDZ,34.25868,29.977200000000003,14.282454665545796,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
17400,3,4,CH2BH,d-aug-cc-pCVQZ,73.01554860599998,90.02459999999999,-18.893781693003927,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17403,3,4,CH3Cl,d-aug-cc-pCVQZ,1.5909900000000001,1.3673220000000001,16.3581073075691,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17408,3,4,CO,d-aug-cc-pCVQZ,21.70416,21.68988,0.06583715539229797,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17414,3,4,FNO,d-aug-cc-pCVQZ,1.49369844,1.621785,-7.897875489044482,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
17415,3,4,H2O,d-aug-cc-pCVQZ,5.53185,5.54157,-0.17540155587675926,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17418,3,4,HCCCl,d-aug-cc-pCVQZ,46.1982,46.22856,-0.06567368743478429,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17419,3,4,HCCF,d-aug-cc-pCVQZ,52.786860000000004,52.75302000000001,0.06414798621955267,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
17420,3,4,HCHO,d-aug-cc-pCVQZ,23.279599836000003,23.33604,-0.24185836157290547,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17424,3,4,HCOOH,d-aug-cc-pCVQZ,1.8755134,1.9131660000000001,-1.9680780444561603,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17428,3,4,HNC,d-aug-cc-pCVQZ,26.45976,26.42574,0.12873811669984705,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17437,3,4,LiCl,d-aug-cc-pCVQZ,60.102,60.160799999999995,-0.09773806199385308,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17438,3,4,LiH,d-aug-cc-pCVQZ,274.5864,273.79319999999996,0.2897077064003306,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17443,3,4,NH2Cl,d-aug-cc-pCVQZ,21.522171,21.3942888,0.5977398977618662,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17447,3,4,NH3O,d-aug-cc-pCVQZ,32.742540000000005,32.742239999999995,0.0009162476361115153,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
17448,3,4,NOCl,d-aug-cc-pCVQZ,40.444399999999995,40.755959999999995,-0.7644526101213175,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17450,3,4,NaCN,d-aug-cc-pCVQZ,32.568524000000004,32.01276,1.736070241991017,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17452,3,4,NaH,d-aug-cc-pCVQZ,891.564,884.052,0.8497237719048136,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17459,3,4,PH3O,d-aug-cc-pCVQZ,35.7645,44.05971988799999,-18.82721884997562,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17464,3,4,SiH3Cl,d-aug-cc-pCVQZ,30.07758,29.977200000000003,0.33485448941194534,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
17473,3,4,CH2BH,d-aug-cc-pCVTZ,72.7434,90.02459999999999,-19.196086403049833,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17476,3,4,CH3Cl,d-aug-cc-pCVTZ,1.9334399999999998,1.3673220000000001,41.403414850342465,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17481,3,4,CO,d-aug-cc-pCVTZ,21.62724,21.68988,-0.28879827827539045,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17487,3,4,FNO,d-aug-cc-pCVTZ,1.49146612,1.621785,-8.03552135455687,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
17488,3,4,H2O,d-aug-cc-pCVTZ,5.271599999999999,5.54157,-4.871724078194459,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17491,3,4,HCCCl,d-aug-cc-pCVTZ,46.18679999999999,46.22856,-0.09033376769687543,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17492,3,4,HCCF,d-aug-cc-pCVTZ,52.66158,52.75302000000001,-0.17333604786987689,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
17493,3,4,HCHO,d-aug-cc-pCVTZ,23.284499999999998,23.33604,-0.2208600945147626,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17497,3,4,HCOOH,d-aug-cc-pCVTZ,1.9861892,1.9131660000000001,3.8168773645360594,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17501,3,4,HNC,d-aug-cc-pCVTZ,26.468579999999996,26.42574,0.16211466547387002,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17510,3,4,LiCl,d-aug-cc-pCVTZ,61.50600000000001,60.160799999999995,2.2360074999002886,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17511,3,4,LiH,d-aug-cc-pCVTZ,276.11760000000004,273.79319999999996,0.8489619172426791,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17516,3,4,NH2Cl,d-aug-cc-pCVTZ,21.532311400000005,21.3942888,0.645137593917134,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17520,3,4,NH3O,d-aug-cc-pCVTZ,32.53608,32.742239999999995,-0.6296453755149222,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
17521,3,4,NOCl,d-aug-cc-pCVTZ,40.429860000000005,40.755959999999995,-0.8001283738623496,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17523,3,4,NaCN,d-aug-cc-pCVTZ,33.283144,32.01276,3.968367613414151,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17525,3,4,NaH,d-aug-cc-pCVTZ,905.6400000000001,884.052,2.4419378045635414,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17532,3,4,PH3O,d-aug-cc-pCVTZ,36.438469746,44.05971988799999,-17.29754560712878,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17537,3,4,SiH3Cl,d-aug-cc-pCVTZ,30.951120000000003,29.977200000000003,3.248869140546814,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
17542,3,4,FNO,d-aug-cc-pV5Z,1.5043128000000001,1.621785,-7.24338922853522,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
17543,3,4,H2O,d-aug-cc-pV5Z,5.525874,5.54157,-0.2832410309713701,d-aug,V,First-row,5,d-aug-cc-pVnZ
17550,3,4,CH2BH,d-aug-cc-pVDZ,72.31320000000001,90.02459999999999,-19.673955785418634,d-aug,V,First-row,D,d-aug-cc-pVnZ
17553,3,4,CH3Cl,d-aug-cc-pVDZ,4.158978,1.3673220000000001,204.16961037707284,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17558,3,4,CO,d-aug-cc-pVDZ,21.852780000000003,21.68988,0.7510414995380521,d-aug,V,First-row,D,d-aug-cc-pVnZ
17564,3,4,FNO,d-aug-cc-pVDZ,1.354685748,1.621785,-16.469461241779886,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
17565,3,4,H2O,d-aug-cc-pVDZ,3.6114059999999997,5.54157,-34.830634639641836,d-aug,V,First-row,D,d-aug-cc-pVnZ
17568,3,4,HCCCl,d-aug-cc-pVDZ,49.814099999999996,46.22856,7.756114402006021,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17569,3,4,HCCF,d-aug-cc-pVDZ,52.40682,52.75302000000001,-0.6562657455440525,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
17570,3,4,HCHO,d-aug-cc-pVDZ,23.56518,23.33604,0.9819146693269338,d-aug,V,First-row,D,d-aug-cc-pVnZ
17574,3,4,HCOOH,d-aug-cc-pVDZ,1.9694948,1.9131660000000001,2.9442714327977786,d-aug,V,First-row,D,d-aug-cc-pVnZ
17578,3,4,HNC,d-aug-cc-pVDZ,26.430060000000005,26.42574,0.016347697358724607,d-aug,V,First-row,D,d-aug-cc-pVnZ
17587,3,4,LiCl,d-aug-cc-pVDZ,61.9806,60.160799999999995,3.0248932859935507,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17588,3,4,LiH,d-aug-cc-pVDZ,297.6396,273.79319999999996,8.709639245971054,d-aug,V,First-row,D,d-aug-cc-pVnZ
17593,3,4,NH2Cl,d-aug-cc-pVDZ,19.3061054,21.3942888,-9.760471215102985,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17597,3,4,NH3O,d-aug-cc-pVDZ,31.55262,32.742239999999995,-3.633288376115973,d-aug,V,First-row,D,d-aug-cc-pVnZ
17598,3,4,NOCl,d-aug-cc-pVDZ,41.22376,40.755959999999995,1.1478075844612765,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17600,3,4,NaCN,d-aug-cc-pVDZ,37.96126,32.01276,18.581653065840005,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17602,3,4,NaH,d-aug-cc-pVDZ,987.156,884.052,11.662662377326212,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17609,3,4,PH3O,d-aug-cc-pVDZ,36.867685134,44.05971988799999,-16.323378297188853,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17614,3,4,SiH3Cl,d-aug-cc-pVDZ,34.240181294,29.977200000000003,14.22074541318068,d-aug,V,Second-row,D,d-aug-cc-pVnZ
17623,3,4,CH2BH,d-aug-cc-pVQZ,73.01939999999999,90.02459999999999,-18.889503535700246,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17626,3,4,CH3Cl,d-aug-cc-pVQZ,2.022456,1.3673220000000001,47.91365896255599,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17631,3,4,CO,d-aug-cc-pVQZ,21.705899999999996,21.68988,0.07385932978881156,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17637,3,4,FNO,d-aug-cc-pVQZ,1.492378,1.621785,-7.9792944194205795,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
17638,3,4,H2O,d-aug-cc-pVQZ,5.533332,5.54157,-0.14865823223383287,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17641,3,4,HCCCl,d-aug-cc-pVQZ,47.170680000000004,46.22856,2.0379609488160626,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17642,3,4,HCCF,d-aug-cc-pVQZ,52.7925,52.75302000000001,0.07483931725613133,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
17643,3,4,HCHO,d-aug-cc-pVQZ,23.27844,23.33604,-0.24682851074989912,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17647,3,4,HCOOH,d-aug-cc-pVQZ,1.8774212000000001,1.9131660000000001,-1.8683585219473908,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17651,3,4,HNC,d-aug-cc-pVQZ,26.465160000000004,26.42574,0.14917273839825618,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17660,3,4,LiCl,d-aug-cc-pVQZ,60.250800000000005,60.160799999999995,0.14959907448041004,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17661,3,4,LiH,d-aug-cc-pVQZ,275.21760000000006,273.79319999999996,0.5202466679231279,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17666,3,4,NH2Cl,d-aug-cc-pVQZ,21.1004262,21.3942888,-1.3735562922755375,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17670,3,4,NH3O,d-aug-cc-pVQZ,32.75278558,32.742239999999995,0.032207875820364856,d-aug,V,First-row,Q,d-aug-cc-pVnZ
17671,3,4,NOCl,d-aug-cc-pVQZ,40.4628,40.755959999999995,-0.7193058389496733,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17673,3,4,NaCN,d-aug-cc-pVQZ,35.067712,32.01276,9.542919760745404,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17675,3,4,NaH,d-aug-cc-pVQZ,960.6299999999999,884.052,8.662160144425878,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17682,3,4,PH3O,d-aug-cc-pVQZ,36.46878,44.05971988799999,-17.228752037680202,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17687,3,4,SiH3Cl,d-aug-cc-pVQZ,30.4656656,29.977200000000003,1.6294570540277202,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
17696,3,4,CH2BH,d-aug-cc-pVTZ,72.786,90.02459999999999,-19.14876600395891,d-aug,V,First-row,T,d-aug-cc-pVnZ
17699,3,4,CH3Cl,d-aug-cc-pVTZ,2.5628520000000004,1.3673220000000001,87.43587830810885,d-aug,V,Second-row,T,d-aug-cc-pVnZ
17704,3,4,CO,d-aug-cc-pVTZ,21.68142,21.68988,-0.03900436516937608,d-aug,V,First-row,T,d-aug-cc-pVnZ
17710,3,4,FNO,d-aug-cc-pVTZ,1.5003684800000001,1.621785,-7.486597791939124,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
17711,3,4,H2O,d-aug-cc-pVTZ,5.284506,5.54157,-4.638829790113627,d-aug,V,First-row,T,d-aug-cc-pVnZ
17714,3,4,HCCCl,d-aug-cc-pVTZ,47.5662,46.22856,2.893535944013831,d-aug,V,Second-row,T,d-aug-cc-pVnZ
17715,3,4,HCCF,d-aug-cc-pVTZ,52.6683,52.75302000000001,-0.16059744067733817,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
