,molecule,omega,index,basis,alpha,gamma,cluster,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type
12509,OF2,8,0,d-aug-cc-pCVQZ,14.592069184650333,11.54017211089239,3.0,14.589676000000003,11.54419571451232,0.01640327482481603,-0.034853910306381505,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
12510,OF2,0,0,aug-cc-pV6Z,14.215936994636001,11.00947553627325,3.0,14.224018333333333,11.006740989899479,-0.05681473763566474,0.024844287480560813,aug,V,Fluorine,6,aug-cc-pVnZ
12511,OF2,1,0,aug-cc-pV6Z,14.221410086447001,11.017487666418589,3.0,14.229859333333332,11.015731426340755,-0.059376882711260175,0.015943018305929015,aug,V,Fluorine,6,aug-cc-pVnZ
12512,OF2,2,0,aug-cc-pV6Z,14.237869806950668,11.0415908101798,3.0,14.246424333333332,11.039913801637136,-0.06004683127855628,0.015190413374564525,aug,V,Fluorine,6,aug-cc-pVnZ
12513,OF2,3,0,aug-cc-pV6Z,14.265438420595666,11.08198654945652,3.0,14.274054666666666,11.080152984974044,-0.06036298915907177,0.016548187420903072,aug,V,Fluorine,6,aug-cc-pVnZ
12514,OF2,4,0,aug-cc-pV6Z,14.304322850143668,11.139015294248265,3.0,14.313069999999998,11.13747927523863,-0.06111302366529074,0.01379144213584524,aug,V,Fluorine,6,aug-cc-pVnZ
12515,OF2,5,0,aug-cc-pV6Z,14.354819586387668,11.213163058254326,3.0,14.363499333333335,11.211575405796596,-0.060429194475777305,0.014160832891589514,aug,V,Fluorine,6,aug-cc-pVnZ
12516,OF2,6,0,aug-cc-pV6Z,14.417321963308,11.30507115490617,3.0,14.426212999999999,11.303506534420086,-0.06163112032242264,0.013841903672277025,aug,V,Fluorine,6,aug-cc-pVnZ
12517,OF2,7,0,aug-cc-pV6Z,14.492330277271334,11.415548957398094,3.0,14.501344333333334,11.414131675678494,-0.062160140844872994,0.012416903535645346,aug,V,Fluorine,6,aug-cc-pVnZ
12518,OF2,8,0,aug-cc-pV6Z,14.580465513224667,11.545589742021528,3.0,14.589676000000003,11.54419571451232,-0.06313016666947216,0.0120755706476471,aug,V,Fluorine,6,aug-cc-pVnZ
12519,OF2,0,0,d-aug-cc-pV6Z,14.221108399583335,11.00707318940175,3.0,14.224018333333333,11.006740989899479,-0.020457888072174593,0.003018145903276665,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12520,OF2,1,0,d-aug-cc-pV6Z,14.226591136846332,11.015080860907569,3.0,14.229859333333332,11.015731426340755,-0.02296717353588775,-0.005905785172204976,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12521,OF2,2,0,d-aug-cc-pV6Z,14.243079880909997,11.03917058406467,3.0,14.246424333333332,11.039913801637136,-0.023475732191335502,-0.006732095791858972,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12522,OF2,3,0,d-aug-cc-pV6Z,14.270697159218665,11.07954380567117,3.0,14.274054666666666,11.080152984974044,-0.023521749961080172,-0.005497932237035519,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12523,OF2,4,0,d-aug-cc-pV6Z,14.309650337505,11.136540707358172,3.0,14.313069999999998,11.13747927523863,-0.023891886890782178,-0.008427112251006875,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12524,OF2,5,0,d-aug-cc-pV6Z,14.360236536630666,11.210646976161952,3.0,14.363499333333335,11.211575405796596,-0.02271588995794031,-0.008280991752187921,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12525,OF2,6,0,d-aug-cc-pV6Z,14.422849918054332,11.30250349318982,3.0,14.426212999999999,11.303506534420086,-0.02331229925460327,-0.00887371743637106,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12526,OF2,7,0,d-aug-cc-pV6Z,14.497991816788334,11.412919083258783,3.0,14.501344333333334,11.414131675678494,-0.023118660366500697,-0.010623606369411447,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12527,OF2,8,0,d-aug-cc-pV6Z,14.586284485523668,11.542886344032556,3.0,14.589676000000003,11.54419571451232,-0.023245988987926274,-0.011342240829452451,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
12528,HNC,0,0,aug-cc-pVDZ,17.080075501193335,7.690159331934999,2.0,17.455370000000002,7.281645000242096,-2.1500231665479865,5.610192912169168,aug,V,First-row,D,aug-cc-pVnZ
12529,HNC,1,0,aug-cc-pVDZ,17.102071272453333,7.69947339403,2.0,17.47862,7.2899700041199065,-2.1543390012865213,5.61735356494833,aug,V,First-row,D,aug-cc-pVnZ
12530,HNC,2,0,aug-cc-pVDZ,17.16857602331,7.727439812549999,2.0,17.548653333333334,7.314625007323685,-2.16584887058761,5.643690617263195,aug,V,First-row,D,aug-cc-pVnZ
12531,HNC,3,0,aug-cc-pVDZ,17.28118039062667,7.774115849000001,2.0,17.667353333333335,7.355470003487647,-2.185799623863666,5.691626032243354,aug,V,First-row,D,aug-cc-pVnZ
12532,HNC,4,0,aug-cc-pVDZ,17.442669308356667,7.839540693214999,2.0,17.837633333333333,7.4126950075604645,-2.214217646455337,5.758306327444735,aug,V,First-row,D,aug-cc-pVnZ
12533,HNC,5,0,aug-cc-pVDZ,17.65724598621,7.923632458890001,2.0,18.063836666666667,7.486160002458096,-2.2508544998469313,5.843749750048894,aug,V,First-row,D,aug-cc-pVnZ
12534,HNC,6,0,aug-cc-pVDZ,17.930898911306667,8.025999042379999,2.0,18.35171,7.5748500016752605,-2.293034756397818,5.955880850511386,aug,V,First-row,D,aug-cc-pVnZ
12535,HNC,7,0,aug-cc-pVDZ,18.271985330739998,8.145595642755,2.0,18.710806666666667,7.6770050128907625,-2.3452828290317895,6.10382081394252,aug,V,First-row,D,aug-cc-pVnZ
12536,HNC,8,0,aug-cc-pVDZ,18.692165783003333,8.280095940355002,2.0,19.15336333333333,7.791535000152471,-2.4079193941220702,6.2704067965166175,aug,V,First-row,D,aug-cc-pVnZ
12537,HNC,0,0,aug-cc-pVTZ,17.39487553847,7.369284416250001,2.0,17.455370000000002,7.281645000242096,-0.34656648085948355,1.2035661722727629,aug,V,First-row,T,aug-cc-pVnZ
12538,HNC,1,0,aug-cc-pVTZ,17.417654207833333,7.377932816304998,2.0,17.47862,7.2899700041199065,-0.34880209173645277,1.2066279029321079,aug,V,First-row,T,aug-cc-pVnZ
12539,HNC,2,0,aug-cc-pVTZ,17.486519839219998,7.403894408175001,2.0,17.548653333333334,7.314625007323685,-0.35406417195167245,1.2204234771014992,aug,V,First-row,T,aug-cc-pVnZ
12540,HNC,3,0,aug-cc-pVTZ,17.603100064503334,7.4472028863399995,2.0,17.667353333333335,7.355470003487647,-0.3636836124671427,1.2471382903996169,aug,V,First-row,T,aug-cc-pVnZ
12541,HNC,4,0,aug-cc-pVTZ,17.770242973263333,7.507858040319999,2.0,17.837633333333333,7.4126950075604645,-0.37779877414604757,1.2837845434416768,aug,V,First-row,T,aug-cc-pVnZ
12542,HNC,5,0,aug-cc-pVTZ,17.992243497673332,7.585722678145001,2.0,18.063836666666667,7.486160002458096,-0.396334235713315,1.3299565552194133,aug,V,First-row,T,aug-cc-pVnZ
12543,HNC,6,0,aug-cc-pVTZ,18.27521415219,7.6803336389400005,2.0,18.35171,7.5748500016752605,-0.4168322614622904,1.3925508391771617,aug,V,First-row,T,aug-cc-pVnZ
12544,HNC,7,0,aug-cc-pVTZ,18.627674097059998,7.790560024515001,2.0,18.710806666666667,7.6770050128907625,-0.4443024348852329,1.479157711028762,aug,V,First-row,T,aug-cc-pVnZ
12545,HNC,8,0,aug-cc-pVTZ,19.06149205268,7.913976180990002,2.0,19.15336333333333,7.791535000152471,-0.4796613474848343,1.5714641702198069,aug,V,First-row,T,aug-cc-pVnZ
12546,HNC,0,0,aug-cc-pVQZ,17.448293924856667,7.29488449073,2.0,17.455370000000002,7.281645000242096,-0.0405380988391237,0.1818200487316244,aug,V,First-row,Q,aug-cc-pVnZ
12547,HNC,1,0,aug-cc-pVQZ,17.471373984093333,7.303202406429999,2.0,17.47862,7.2899700041199065,-0.041456453121965664,0.18151518185416407,aug,V,First-row,Q,aug-cc-pVnZ
12548,HNC,2,0,aug-cc-pVQZ,17.541151792763333,7.3281639501999996,2.0,17.548653333333334,7.314625007323685,-0.042747101031118485,0.1850941485415684,aug,V,First-row,Q,aug-cc-pVnZ
12549,HNC,3,0,aug-cc-pVQZ,17.65927945625,7.369776562305001,2.0,17.667353333333335,7.355470003487647,-0.04569941479633158,0.19450230659047077,aug,V,First-row,Q,aug-cc-pVnZ
12550,HNC,4,0,aug-cc-pVQZ,17.828647411476666,7.427994659885,2.0,17.837633333333333,7.4126950075604645,-0.050376200075121585,0.20639797413667776,aug,V,First-row,Q,aug-cc-pVnZ
12551,HNC,5,0,aug-cc-pVQZ,18.053613361803333,7.502613945580001,2.0,18.063836666666667,7.486160002458096,-0.05659542350822729,0.2197914967954546,aug,V,First-row,Q,aug-cc-pVnZ
12552,HNC,6,0,aug-cc-pVQZ,18.34037707565,7.593078323654999,2.0,18.35171,7.5748500016752605,-0.06175405098489699,0.24064267907228748,aug,V,First-row,Q,aug-cc-pVnZ
12553,HNC,7,0,aug-cc-pVQZ,18.697575689246666,7.698131969149997,2.0,18.710806666666667,7.6770050128907625,-0.07071302512879907,0.2751978958429636,aug,V,First-row,Q,aug-cc-pVnZ
12554,HNC,8,0,aug-cc-pVQZ,19.137236283453333,7.815183007959997,2.0,19.15336333333333,7.791535000152471,-0.08419957163310002,0.30350897232784013,aug,V,First-row,Q,aug-cc-pVnZ
12555,HNC,0,0,aug-cc-pV5Z,17.45222582865,7.284230348009998,2.0,17.455370000000002,7.281645000242096,-0.018012630783544297,0.0355049960251491,aug,V,First-row,5,aug-cc-pVnZ
12556,HNC,1,0,aug-cc-pV5Z,17.475373704933332,7.2924750886149985,2.0,17.47862,7.2899700041199065,-0.01857294836015063,0.034363440366370124,aug,V,First-row,5,aug-cc-pVnZ
12557,HNC,2,0,aug-cc-pV5Z,17.54535770858,7.317214524510001,2.0,17.548653333333334,7.314625007323685,-0.018779929666026936,0.0354019130676252,aug,V,First-row,5,aug-cc-pVnZ
12558,HNC,3,0,aug-cc-pV5Z,17.66383837549333,7.358448170935001,2.0,17.667353333333335,7.355470003487647,-0.019895214487911077,0.04048915223557751,aug,V,First-row,5,aug-cc-pVnZ
12559,HNC,4,0,aug-cc-pV5Z,17.83372088469,7.416116624715002,2.0,17.837633333333333,7.4126950075604645,-0.021933675674465778,0.04615888217507623,aug,V,First-row,5,aug-cc-pVnZ
12560,HNC,5,0,aug-cc-pV5Z,18.05938513536,7.489994875620002,2.0,18.063836666666667,7.486160002458096,-0.02464333235963087,0.05122617150376955,aug,V,First-row,5,aug-cc-pVnZ
12561,HNC,6,0,aug-cc-pV5Z,18.347062385786668,7.579497650149999,2.0,18.35171,7.5748500016752605,-0.025325237884278515,0.06135631033895483,aug,V,First-row,5,aug-cc-pVnZ
12562,HNC,7,0,aug-cc-pV5Z,18.705433423589998,7.6833291062550035,2.0,18.710806666666667,7.6770050128907625,-0.0287173245514908,0.08237709046199614,aug,V,First-row,5,aug-cc-pVnZ
12563,HNC,8,0,aug-cc-pV5Z,19.14658563785333,7.7988429432400075,2.0,19.15336333333333,7.791535000152471,-0.03538645073476368,0.09379336789726156,aug,V,First-row,5,aug-cc-pVnZ
12564,HNC,0,0,d-aug-cc-pVDZ,17.464051649326667,7.268820398614999,2.0,17.455370000000002,7.281645000242096,0.04973626641351399,-0.17612231338758286,d-aug,V,First-row,D,d-aug-cc-pVnZ
12565,HNC,1,0,d-aug-cc-pVDZ,17.487200830886668,7.27693775291,2.0,17.47862,7.2899700041199065,0.04909329733507661,-0.17876961362723032,d-aug,V,First-row,D,d-aug-cc-pVnZ
12566,HNC,2,0,d-aug-cc-pVDZ,17.557189745576668,7.301290627295001,2.0,17.548653333333334,7.314625007323685,0.048644258229885134,-0.18229752058832246,d-aug,V,First-row,D,d-aug-cc-pVnZ
12567,HNC,3,0,d-aug-cc-pVDZ,17.67568194723,7.341865175864999,2.0,17.667353333333335,7.355470003487647,0.047141265245156216,-0.18496204343429956,d-aug,V,First-row,D,d-aug-cc-pVnZ
12568,HNC,4,0,d-aug-cc-pVDZ,17.845587731573335,7.398579243025002,2.0,17.837633333333333,7.4126950075604645,0.044593349865186975,-0.19042688955994627,d-aug,V,First-row,D,d-aug-cc-pVnZ
12569,HNC,5,0,d-aug-cc-pVDZ,18.07129425611,7.471175068590002,2.0,18.063836666666667,7.486160002458096,0.04128463726144785,-0.20016849577318332,d-aug,V,First-row,D,d-aug-cc-pVnZ
12570,HNC,6,0,d-aug-cc-pVDZ,18.359041998663333,7.5590241245800005,2.0,18.35171,7.5748500016752605,0.03995267287534637,-0.2089266070187514,d-aug,V,First-row,D,d-aug-cc-pVnZ
12571,HNC,7,0,d-aug-cc-pVDZ,18.717522081820004,7.660777064415002,2.0,18.710806666666667,7.6770050128907625,0.03589056994159858,-0.21138384628526127,d-aug,V,First-row,D,d-aug-cc-pVnZ
12572,HNC,8,0,d-aug-cc-pVDZ,19.158830796813334,7.773726444160006,2.0,19.15336333333333,7.791535000152471,0.028545709622116496,-0.22856286973127263,d-aug,V,First-row,D,d-aug-cc-pVnZ
12573,HNC,0,0,d-aug-cc-pVTZ,17.463354907166664,7.289048937739998,2.0,17.455370000000002,7.281645000242096,0.04574470301495886,0.10167946250682941,d-aug,V,First-row,T,d-aug-cc-pVnZ
12574,HNC,1,0,d-aug-cc-pVTZ,17.48654645992,7.297267574835,2.0,17.47862,7.2899700041199065,0.04534946076978723,0.10010426258227526,d-aug,V,First-row,T,d-aug-cc-pVnZ
12575,HNC,2,0,d-aug-cc-pVTZ,17.556663392403333,7.321926830260002,2.0,17.548653333333334,7.314625007323685,0.045644864696165785,0.09982497980423548,d-aug,V,First-row,T,d-aug-cc-pVnZ
12576,HNC,3,0,d-aug-cc-pVTZ,17.67537206119,7.36302050055,2.0,17.667353333333335,7.355470003487647,0.045387261495112435,0.10265145611052867,d-aug,V,First-row,T,d-aug-cc-pVnZ
12577,HNC,4,0,d-aug-cc-pVTZ,17.845587756753332,7.420479295255001,2.0,17.837633333333333,7.4126950075604645,0.04459349102739322,0.10501292291935911,d-aug,V,First-row,T,d-aug-cc-pVnZ
12578,HNC,5,0,d-aug-cc-pVTZ,18.071705399733332,7.4940636494650015,2.0,18.063836666666667,7.486160002458096,0.043560696500237896,0.10557678441698311,d-aug,V,First-row,T,d-aug-cc-pVnZ
12579,HNC,6,0,d-aug-cc-pVTZ,18.35997702889,7.583168488080002,2.0,18.35171,7.5748500016752605,0.04504773064744239,0.109817176616061,d-aug,V,First-row,T,d-aug-cc-pVnZ
12580,HNC,7,0,d-aug-cc-pVTZ,18.719110949346668,7.686472536425007,2.0,18.710806666666667,7.6770050128907625,0.04438228040052995,0.1233231386243333,d-aug,V,First-row,T,d-aug-cc-pVnZ
12581,HNC,8,0,d-aug-cc-pVTZ,19.161229573436668,7.80129897252502,2.0,19.15336333333333,7.791535000152471,0.04106975869687771,0.1253151320292862,d-aug,V,First-row,T,d-aug-cc-pVnZ
12582,HNC,0,0,d-aug-cc-pVQZ,17.45762381927,7.28200627473,2.0,17.455370000000002,7.281645000242096,0.012911896281768951,0.004961440552118922,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12583,HNC,1,0,d-aug-cc-pVQZ,17.480814377206666,7.290204831995001,2.0,17.47862,7.2899700041199065,0.01255463650257882,0.003221246108856869,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12584,HNC,2,0,d-aug-cc-pVQZ,17.550928660036664,7.314803070994999,2.0,17.548653333333334,7.314625007323685,0.012965819428481466,0.0024343513322320986,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12585,HNC,3,0,d-aug-cc-pVQZ,17.669634092583333,7.355792347975,2.0,17.667353333333335,7.355470003487647,0.012909456255089194,0.004382377838536211,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12586,HNC,4,0,d-aug-cc-pVQZ,17.83984797756,7.41309891051,2.0,17.837633333333333,7.4126950075604645,0.012415572095712462,0.005448800323271342,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12587,HNC,5,0,d-aug-cc-pVQZ,18.065968614646668,7.486475999015,2.0,18.063836666666667,7.486160002458096,0.011802298810278234,0.00422107671757505,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12588,HNC,6,0,d-aug-cc-pVQZ,18.354253566043333,7.575307324675003,2.0,18.35171,7.5748500016752605,0.01386010373601365,0.006037386874212635,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12589,HNC,7,0,d-aug-cc-pVQZ,18.713420229913336,7.678254062800004,2.0,18.710806666666667,7.6770050128907625,0.013968201869805682,0.016270015548307638,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12590,HNC,8,0,d-aug-cc-pVQZ,19.15560636862,7.792611210765016,2.0,19.15336333333333,7.791535000152471,0.011710921197658089,0.013812562127031715,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12591,HNC,0,0,d-aug-cc-pV5Z,17.45596639487,7.280029343820001,2.0,17.455370000000002,7.281645000242096,0.0034166842066243887,-0.02218806907013146,d-aug,V,First-row,5,d-aug-cc-pVnZ
12592,HNC,1,0,d-aug-cc-pV5Z,17.47915641799,7.28821842384,2.0,17.47862,7.2899700041199065,0.0030689950923015437,-0.024027263197468653,d-aug,V,First-row,5,d-aug-cc-pVnZ
12593,HNC,2,0,d-aug-cc-pV5Z,17.549269208483334,7.3127878721799995,2.0,17.548653333333334,7.314625007323685,0.003509529411185272,-0.0251159169724525,d-aug,V,First-row,5,d-aug-cc-pVnZ
12594,HNC,3,0,d-aug-cc-pV5Z,17.66797254684,7.353727928775,2.0,17.667353333333335,7.355470003487647,0.0035048458871236587,-0.02368407065518385,d-aug,V,First-row,5,d-aug-cc-pVnZ
12595,HNC,4,0,d-aug-cc-pV5Z,17.838184398506666,7.4109628394749985,2.0,17.837633333333333,7.4126950075604645,0.0030893401777878395,-0.0233675887608941,d-aug,V,First-row,5,d-aug-cc-pVnZ
12596,HNC,5,0,d-aug-cc-pV5Z,18.06430415865,7.484242709475,2.0,18.063836666666667,7.486160002458096,0.0025879993932595813,-0.02561116757411848,d-aug,V,First-row,5,d-aug-cc-pVnZ
12597,HNC,6,0,d-aug-cc-pV5Z,18.352591144943332,7.572946545685,2.0,18.35171,7.5748500016752605,0.004801432364241211,-0.025128629475689095,d-aug,V,First-row,5,d-aug-cc-pVnZ
12598,HNC,7,0,d-aug-cc-pV5Z,18.711765580073333,7.675728492669999,2.0,18.710806666666667,7.6770050128907625,0.0051249175075644676,-0.016627841438422056,d-aug,V,First-row,5,d-aug-cc-pVnZ
12599,HNC,8,0,d-aug-cc-pV5Z,19.153969877876666,7.789872836615,2.0,19.15336333333333,7.791535000152471,0.0031667782455664898,-0.021332940652102034,d-aug,V,First-row,5,d-aug-cc-pVnZ
12600,HNC,0,0,aug-cc-pCVDZ,17.073810327196668,7.712059511584998,2.0,17.455370000000002,7.281645000242096,-2.1859156970223728,5.910951595808254,aug,CV,First-row,D,aug-cc-pCVnZ
12601,HNC,1,0,aug-cc-pCVDZ,17.095786843173332,7.72140977041,2.0,17.47862,7.2899700041199065,-2.1902939524211122,5.918265315855439,aug,CV,First-row,D,aug-cc-pCVnZ
12602,HNC,2,0,aug-cc-pCVDZ,17.162233188233333,7.749485487354999,2.0,17.548653333333334,7.314625007323685,-2.201993154460479,5.945082346612638,aug,CV,First-row,D,aug-cc-pCVnZ
12603,HNC,3,0,aug-cc-pCVDZ,17.274738023586664,7.796346088399998,2.0,17.667353333333335,7.355470003487647,-2.222264435080468,5.993853345922242,aug,CV,First-row,D,aug-cc-pCVnZ
12604,HNC,4,0,aug-cc-pCVDZ,17.43608279578,7.8620345082749985,2.0,17.837633333333333,7.4126950075604645,-2.251142458472632,6.061756220325227,aug,CV,First-row,D,aug-cc-pCVnZ
12605,HNC,5,0,aug-cc-pCVDZ,17.65046539035667,7.946474410625001,2.0,18.063836666666667,7.486160002458096,-2.2883913530551108,6.14887215896748,aug,CV,First-row,D,aug-cc-pCVnZ
12606,HNC,6,0,aug-cc-pCVDZ,17.923866603683333,8.04928140334,2.0,18.35171,7.5748500016752605,-2.3313543877745873,6.263244837321056,aug,CV,First-row,D,aug-cc-pCVnZ
12607,HNC,7,0,aug-cc-pCVDZ,18.26463279268,8.169421101525002,2.0,18.710806666666667,7.6770050128907625,-2.3845785055410014,6.414169168932464,aug,CV,First-row,D,aug-cc-pCVnZ
12608,HNC,8,0,aug-cc-pCVDZ,18.684409100346667,8.30458112882,2.0,19.15336333333333,7.791535000152471,-2.4484171517308697,6.584660515001092,aug,CV,First-row,D,aug-cc-pCVnZ
12609,HNC,0,0,aug-cc-pCVTZ,17.392593579396667,7.36928781701,2.0,17.455370000000002,7.281645000242096,-0.359639587149025,1.2036128754558875,aug,CV,First-row,T,aug-cc-pCVnZ
12610,HNC,1,0,aug-cc-pCVTZ,17.41536961506,7.377939741,2.0,17.47862,7.2899700041199065,-0.3618728763483509,1.206722892280452,aug,CV,First-row,T,aug-cc-pCVnZ
12611,HNC,2,0,aug-cc-pCVTZ,17.48422729702,7.403912036639999,2.0,17.548653333333334,7.314625007323685,-0.367128092905907,1.2206644800918143,aug,CV,First-row,T,aug-cc-pCVnZ
12612,HNC,3,0,aug-cc-pCVTZ,17.60079410525,7.447238808840002,2.0,17.667353333333335,7.355470003487647,-0.37673570470658196,1.2476266684364403,aug,CV,First-row,T,aug-cc-pCVnZ
12613,HNC,4,0,aug-cc-pCVTZ,17.767917850946667,7.507920583174999,2.0,17.837633333333333,7.4126950075604645,-0.3908337002106005,1.2846282697104219,aug,CV,First-row,T,aug-cc-pCVnZ
12614,HNC,5,0,aug-cc-pCVTZ,17.98989301620667,7.585821320779999,2.0,18.063836666666667,7.486160002458096,-0.40934631897135887,1.3312742218865117,aug,CV,First-row,T,aug-cc-pCVnZ
12615,HNC,6,0,aug-cc-pCVTZ,18.27283141203333,7.680479590254999,2.0,18.35171,7.5748500016752605,-0.4298160115142974,1.394477627363936,aug,CV,First-row,T,aug-cc-pCVnZ
12616,HNC,7,0,aug-cc-pCVTZ,18.62525109617,7.790767074329999,2.0,18.710806666666667,7.6770050128907625,-0.45725217528479717,1.4818547239218147,aug,CV,First-row,T,aug-cc-pCVnZ
12617,HNC,8,0,aug-cc-pCVTZ,19.05901902197,7.914262035524999,2.0,19.15336333333333,7.791535000152471,-0.4925730782704981,1.575132953521054,aug,CV,First-row,T,aug-cc-pCVnZ
12618,HNC,0,0,aug-cc-pCVQZ,17.44832836725,7.292655640394999,2.0,17.455370000000002,7.281645000242096,-0.04034078194849316,0.15121088919518594,aug,CV,First-row,Q,aug-cc-pCVnZ
12619,HNC,1,0,aug-cc-pCVQZ,17.471406427773335,7.300972723404999,2.0,17.47862,7.2899700041199065,-0.04127083389114479,0.15092955497586652,aug,CV,First-row,Q,aug-cc-pCVnZ
12620,HNC,2,0,aug-cc-pCVQZ,17.541178117363334,7.325931847509998,2.0,17.548653333333334,7.314625007323685,-0.04259709179963922,0.1545785351264342,aug,CV,First-row,Q,aug-cc-pCVnZ
12621,HNC,3,0,aug-cc-pCVQZ,17.65929515796333,7.367540701284999,2.0,17.667353333333335,7.355470003487647,-0.04561054062806097,0.16410505095702274,aug,CV,First-row,Q,aug-cc-pCVnZ
12622,HNC,4,0,aug-cc-pCVQZ,17.82864729565,7.425754163385,2.0,17.837633333333333,7.4126950075604645,-0.050376849413873125,0.17617284686900198,aug,CV,First-row,Q,aug-cc-pCVnZ
12623,HNC,5,0,aug-cc-pCVQZ,18.0535911461,7.500368694959997,2.0,18.063836666666667,7.486160002458096,-0.056718407920354125,0.1897994765972902,aug,CV,First-row,Q,aug-cc-pCVnZ
12624,HNC,6,0,aug-cc-pCVQZ,18.340324839926666,7.5908294045,2.0,18.35171,7.5748500016752605,-0.06203868780257964,0.21095338945596956,aug,CV,First-row,Q,aug-cc-pCVnZ
12625,HNC,7,0,aug-cc-pCVQZ,18.697483067773334,7.695882376599998,2.0,18.710806666666667,7.6770050128907625,-0.07120804105719777,0.24589489882497337,aug,CV,First-row,Q,aug-cc-pCVnZ
12626,HNC,8,0,aug-cc-pCVQZ,19.13708921637,7.812938815950001,2.0,19.15336333333333,7.791535000152471,-0.0849674111021965,0.2747060213053193,aug,CV,First-row,Q,aug-cc-pCVnZ
12627,HNC,0,0,d-aug-cc-pCVDZ,17.454182525083333,7.289638013169999,2.0,17.455370000000002,7.281645000242096,-0.006802920342962499,0.10976932997471536,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12628,HNC,1,0,d-aug-cc-pCVDZ,17.477301987393332,7.297785313929999,2.0,17.47862,7.2899700041199065,-0.007540713206575783,0.10720633700379223,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12629,HNC,2,0,d-aug-cc-pCVDZ,17.547200848766668,7.322228509354997,2.0,17.548653333333334,7.314625007323685,-0.00827690044971935,0.10394930736297738,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12630,HNC,3,0,d-aug-cc-pCVDZ,17.665539905716667,7.362955220765,2.0,17.667353333333335,7.355470003487647,-0.010264285671166528,0.10176395626389936,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12631,HNC,4,0,d-aug-cc-pCVDZ,17.8352246125,7.419885814859998,2.0,17.837633333333333,7.4126950075604645,-0.013503589788630964,0.09700665267084807,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12632,HNC,5,0,d-aug-cc-pCVDZ,18.060634792360002,7.492766233530001,2.0,18.063836666666667,7.486160002458096,-0.017725328044919265,0.08824592407504125,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12633,HNC,6,0,d-aug-cc-pCVDZ,18.34800043476,7.580973026205004,2.0,18.35171,7.5748500016752605,-0.020213730709569906,0.08083360764093088,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12634,HNC,7,0,d-aug-cc-pCVDZ,18.70599798834333,7.683163593010007,2.0,18.710806666666667,7.6770050128907625,-0.025700005397963615,0.08022112931935294,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12635,HNC,8,0,d-aug-cc-pCVDZ,19.146703281046666,7.796639345450019,2.0,19.15336333333333,7.791535000152471,-0.034772233840909966,0.06551142101586173,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
12636,HNC,0,0,d-aug-cc-pCVTZ,17.461524685466667,7.292224576609998,2.0,17.455370000000002,7.281645000242096,0.035259553172835634,0.14529102101997557,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
12637,HNC,1,0,d-aug-cc-pCVTZ,17.484708798063334,7.300452463704999,2.0,17.47862,7.2899700041199065,0.03483569105189439,0.14379290421178925,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
12638,HNC,2,0,d-aug-cc-pCVTZ,17.55480312751,7.325139768254998,2.0,17.548653333333334,7.314625007323685,0.03504425131575878,0.1437498288809805,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
12639,HNC,3,0,d-aug-cc-pCVTZ,17.673473154516667,7.366281211745002,2.0,17.667353333333335,7.355470003487647,0.03463915091224496,0.14698188222137554,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
12640,HNC,4,0,d-aug-cc-pCVTZ,17.843632610703335,7.423809142359999,2.0,17.837633333333333,7.4126950075604645,0.03363269811579108,0.14993379315078495,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
12641,HNC,5,0,d-aug-cc-pCVTZ,18.069674005786666,7.497486513455,2.0,18.063836666666667,7.486160002458096,0.032315057026456456,0.15129934429914357,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
