,molecule,omega,basis,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type
12050,NOCl,8,d-aug-cc-pV5Z,34.45553185345,33.224837195644746,34.46642666666667,33.25214505238746,-0.031609929633958,-0.08212359443185945,d-aug,V,Second-row,5,d-aug-cc-pVnZ
12051,NOCl,0,d-aug-cc-pCVDZ,33.60929399895333,31.79911988316209,33.77684333333334,31.824876823013035,-0.4960479365301028,-0.08093335284277209,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12052,NOCl,1,d-aug-cc-pCVDZ,33.61949409183,31.820168749174805,33.78740333333334,31.84643238994421,-0.49695811142043383,-0.08246964824134236,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12053,NOCl,2,d-aug-cc-pCVDZ,33.650170014716664,31.88350098289916,33.81871,31.910723784713007,-0.4983631406500676,-0.08530925840950947,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12054,NOCl,3,d-aug-cc-pCVDZ,33.70155077728,31.98967755477167,33.871320000000004,32.020290451757205,-0.5012182067897162,-0.09560468238617868,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12055,NOCl,4,d-aug-cc-pCVDZ,33.77402516050667,32.13964703556164,33.944116666666666,32.16908619020139,-0.501092745556786,-0.09151380448202012,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12056,NOCl,5,d-aug-cc-pCVDZ,33.86815302097333,32.33476624744165,34.0388,32.36469500933005,-0.5013307726085259,-0.09247348655617367,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12057,NOCl,6,d-aug-cc-pCVDZ,33.98468260957333,32.57682943201013,34.15761,32.61089284573058,-0.5062631443671406,-0.10445409722939483,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12058,NOCl,7,d-aug-cc-pCVDZ,34.12457591785,32.868105603118885,34.29859333333333,32.901637814364655,-0.507360210933802,-0.10191654116115267,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12059,NOCl,8,d-aug-cc-pCVDZ,34.28904574336,33.21138225788837,34.46642666666667,33.25214505238746,-0.5146484288091893,-0.12258696223920208,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
12060,NOCl,0,d-aug-cc-pCVTZ,33.77044440714667,31.776685061489328,33.77684333333334,31.824876823013035,-0.018944713463956472,-0.1514279593027651,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12061,NOCl,1,d-aug-cc-pCVTZ,33.78076553624333,31.79787318988868,33.78740333333334,31.84643238994421,-0.01964577456433057,-0.15247924621805237,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12062,NOCl,2,d-aug-cc-pCVTZ,33.81180574389666,31.86162608908872,33.81871,31.910723784713007,-0.020415492203398326,-0.15385954876964367,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12063,NOCl,3,d-aug-cc-pCVTZ,33.8637976073,31.96851346412377,33.871320000000004,32.020290451757205,-0.022208737952946256,-0.16170055581302026,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12064,NOCl,4,d-aug-cc-pCVTZ,33.93713598755334,32.11949877915437,33.944116666666666,32.16908619020139,-0.020565210701685675,-0.1541461599307888,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12065,NOCl,5,d-aug-cc-pCVTZ,34.03238954859666,32.315960424660084,34.0388,32.36469500933005,-0.01883277731101064,-0.15057946523493038,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12066,NOCl,6,d-aug-cc-pCVTZ,34.15031840771,32.5597216287201,34.15761,32.61089284573058,-0.021346904218401724,-0.15691449250578754,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12067,NOCl,7,d-aug-cc-pCVTZ,34.29189997677333,32.85308878412287,34.29859333333333,32.901637814364655,-0.019514959389003862,-0.14755809578753262,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12068,NOCl,8,d-aug-cc-pCVTZ,34.45836677950333,33.19889632418558,34.46642666666667,33.25214505238746,-0.023384748414131913,-0.16013622013854417,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
12069,NOCl,0,d-aug-cc-pCVQZ,33.77718456628,31.80158651884933,33.77684333333334,31.824876823013035,0.001010257066631013,-0.07318270010353531,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12070,NOCl,1,d-aug-cc-pCVQZ,33.78753258759,31.8228294349707,33.78740333333334,31.84643238994421,0.0003825516136529662,-0.07411491084621918,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12071,NOCl,2,d-aug-cc-pCVQZ,33.81865384998,31.886747582435795,33.81871,31.910723784713007,-0.000166032412237783,-0.07513525057898286,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12072,NOCl,3,d-aug-cc-pCVQZ,33.870782082543336,31.993913347179188,33.871320000000004,32.020290451757205,-0.0015881207365654013,-0.0823762189720235,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12073,NOCl,4,d-aug-cc-pCVQZ,33.94431412719334,32.1452947465848,33.944116666666666,32.16908619020139,0.0005817223898035037,-0.0739574741909667,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12074,NOCl,5,d-aug-cc-pCVQZ,34.03982155841333,32.34227672169672,34.0388,32.36469500933005,0.0030011587168987707,-0.06926772406434248,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12075,NOCl,6,d-aug-cc-pCVQZ,34.15806849715667,32.58669121368801,34.15761,32.61089284573058,0.0013422987049487823,-0.0742133377244762,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12076,NOCl,7,d-aug-cc-pCVQZ,34.30003771174,32.88085567137011,34.29859333333333,32.901637814364655,0.004211188466643292,-0.0631644634586395,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12077,NOCl,8,d-aug-cc-pCVQZ,34.46696886035,33.227618052757045,34.46642666666667,33.25214505238746,0.001573106746962116,-0.07376065391202896,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
12078,NOCl,0,aug-cc-pV6Z,,,33.77684333333334,31.824876823013035,,,aug,V,Second-row,6,aug-cc-pVnZ
12079,NOCl,1,aug-cc-pV6Z,,,33.78740333333334,31.84643238994421,,,aug,V,Second-row,6,aug-cc-pVnZ
12080,NOCl,2,aug-cc-pV6Z,,,33.81871,31.910723784713007,,,aug,V,Second-row,6,aug-cc-pVnZ
12081,NOCl,3,aug-cc-pV6Z,,,33.871320000000004,32.020290451757205,,,aug,V,Second-row,6,aug-cc-pVnZ
12082,NOCl,4,aug-cc-pV6Z,,,33.944116666666666,32.16908619020139,,,aug,V,Second-row,6,aug-cc-pVnZ
12083,NOCl,5,aug-cc-pV6Z,,,34.0388,32.36469500933005,,,aug,V,Second-row,6,aug-cc-pVnZ
12084,NOCl,6,aug-cc-pV6Z,,,34.15761,32.61089284573058,,,aug,V,Second-row,6,aug-cc-pVnZ
12085,NOCl,7,aug-cc-pV6Z,,,34.29859333333333,32.901637814364655,,,aug,V,Second-row,6,aug-cc-pVnZ
12086,NOCl,8,aug-cc-pV6Z,,,34.46642666666667,33.25214505238746,,,aug,V,Second-row,6,aug-cc-pVnZ
12087,NOCl,0,d-aug-cc-pV6Z,,,33.77684333333334,31.824876823013035,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12088,NOCl,1,d-aug-cc-pV6Z,,,33.78740333333334,31.84643238994421,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12089,NOCl,2,d-aug-cc-pV6Z,,,33.81871,31.910723784713007,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12090,NOCl,3,d-aug-cc-pV6Z,,,33.871320000000004,32.020290451757205,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12091,NOCl,4,d-aug-cc-pV6Z,,,33.944116666666666,32.16908619020139,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12092,NOCl,5,d-aug-cc-pV6Z,,,34.0388,32.36469500933005,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12093,NOCl,6,d-aug-cc-pV6Z,,,34.15761,32.61089284573058,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12094,NOCl,7,d-aug-cc-pV6Z,,,34.29859333333333,32.901637814364655,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12095,NOCl,8,d-aug-cc-pV6Z,,,34.46642666666667,33.25214505238746,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
12096,HNO,0,aug-cc-pVDZ,13.863689747560665,8.651464133976061,14.387353333333332,8.360896272538753,-3.6397492550587267,3.47531953472111,aug,V,First-row,D,aug-cc-pVnZ
12097,HNO,1,aug-cc-pVDZ,13.864680283002002,8.651770432201493,14.38883,8.360787762577424,-3.64275425450157,3.4803259918460943,aug,V,First-row,D,aug-cc-pVnZ
12098,HNO,2,aug-cc-pVDZ,13.867666428827334,8.652661643820998,14.391696666666666,8.362093586692719,-3.6411984630906296,3.4748242663856814,aug,V,First-row,D,aug-cc-pVnZ
12099,HNO,3,aug-cc-pVDZ,13.872693508426666,8.654051149428366,14.396943333333333,8.363437820006101,-3.64139673796498,3.474807079058934,aug,V,First-row,D,aug-cc-pVnZ
12100,HNO,4,aug-cc-pVDZ,13.879843150507334,8.655781835605923,14.40378,8.366368048085734,-3.6374955011300196,3.459252400286269,aug,V,First-row,D,aug-cc-pVnZ
12101,HNO,5,aug-cc-pVDZ,13.889244009645004,8.657603674962205,14.413543333333337,8.367888800295711,-3.6375463795624534,3.4622218528555946,aug,V,First-row,D,aug-cc-pVnZ
12102,HNO,6,aug-cc-pVDZ,13.901090631921337,8.659134331624799,14.425613333333333,8.369790067982155,-3.6360513018880045,3.457007419451329,aug,V,First-row,D,aug-cc-pVnZ
12103,HNO,7,aug-cc-pVDZ,13.915676378019333,8.659790565410749,14.440353333333334,8.371335842521825,-3.63340801435146,3.4457430488421066,aug,V,First-row,D,aug-cc-pVnZ
12104,HNO,8,aug-cc-pVDZ,13.933452570613332,8.658665383146149,14.458133333333334,8.371730759907773,-3.6289661370762665,3.4274229722306084,aug,V,First-row,D,aug-cc-pVnZ
12105,HNO,0,aug-cc-pVTZ,14.255457169266668,8.492039521927738,14.387353333333332,8.360896272538753,-0.9167507116203231,1.568530993737165,aug,V,First-row,T,aug-cc-pVnZ
12106,HNO,1,aug-cc-pVTZ,14.256458193916666,8.49238660687973,14.38883,8.360787762577424,-0.919962262972975,1.574000537262029,aug,V,First-row,T,aug-cc-pVnZ
12107,HNO,2,aug-cc-pVTZ,14.259474758399998,8.493402472813031,14.391696666666666,8.362093586692719,-0.918737459030208,1.5702872104812904,aug,V,First-row,T,aug-cc-pVnZ
12108,HNO,3,aug-cc-pVTZ,14.264548870060002,8.495007737419252,14.396943333333333,8.363437820006101,-0.9196011973374706,1.5731559227764382,aug,V,First-row,T,aug-cc-pVnZ
12109,HNO,4,aug-cc-pVTZ,14.271756017773331,8.497058633576565,14.40378,8.366368048085734,-0.9165926043487767,1.5620946238521398,aug,V,First-row,T,aug-cc-pVnZ
12110,HNO,5,aug-cc-pVTZ,14.281214777683337,8.499326920360959,14.413543333333337,8.367888800295711,-0.9180848358361104,1.5707441052586983,aug,V,First-row,T,aug-cc-pVnZ
12111,HNO,6,aug-cc-pVTZ,14.293103627926667,8.501464765161803,14.425613333333333,8.369790067982155,-0.9185724193818122,1.5732138573386303,aug,V,First-row,T,aug-cc-pVnZ
12112,HNO,7,aug-cc-pVTZ,14.30769008401,8.502944017360532,14.440353333333334,8.371335842521825,-0.9186980834956557,1.5721287177395176,aug,V,First-row,T,aug-cc-pVnZ
12113,HNO,8,aug-cc-pVTZ,14.32538256187,8.502948423897406,14.458133333333334,8.371730759907773,-0.9181736563272378,1.5673899191554757,aug,V,First-row,T,aug-cc-pVnZ
12114,HNO,0,aug-cc-pVQZ,14.352640334239998,8.39768413677575,14.387353333333332,8.360896272538753,-0.24127439070331624,0.43999905079346824,aug,V,First-row,Q,aug-cc-pVnZ
12115,HNO,1,aug-cc-pVQZ,14.353649288523334,8.398030579265173,14.38883,8.360787762577424,-0.2445001537766897,0.4454462635021893,aug,V,First-row,Q,aug-cc-pVnZ
12116,HNO,2,aug-cc-pVQZ,14.35668951064,8.399044732866669,14.391696666666666,8.362093586692719,-0.24324551050153412,0.4418886943905164,aug,V,First-row,Q,aug-cc-pVnZ
12117,HNO,3,aug-cc-pVQZ,14.36180259551,8.400647889524537,14.396943333333333,8.363437820006101,-0.2440847130513579,0.44491356687587924,aug,V,First-row,Q,aug-cc-pVnZ
12118,HNO,4,aug-cc-pVQZ,14.369063278076666,8.40269751018769,14.40378,8.366368048085734,-0.24102507760694128,0.43423217689147153,aug,V,First-row,Q,aug-cc-pVnZ
12119,HNO,5,aug-cc-pVQZ,14.37858892056,8.404967321762017,14.413543333333337,8.367888800295711,-0.24251089385147478,0.44310485417774126,aug,V,First-row,Q,aug-cc-pVnZ
12120,HNO,6,aug-cc-pVQZ,14.390556115576668,8.407112532334535,14.425613333333333,8.369790067982155,-0.24302063937661142,0.44591876318563545,aug,V,First-row,Q,aug-cc-pVnZ
12121,HNO,7,aug-cc-pVQZ,14.40522944513,8.408609699123126,14.440353333333334,8.371335842521825,-0.24323427129899566,0.445255778796617,aug,V,First-row,Q,aug-cc-pVnZ
12122,HNO,8,aug-cc-pVQZ,14.42301265124,8.408650041659076,14.458133333333334,8.371730759907773,-0.2429129769633737,0.44099939200277327,aug,V,First-row,Q,aug-cc-pVnZ
12123,HNO,0,aug-cc-pV5Z,14.371317830286666,8.37503388412304,14.387353333333332,8.360896272538753,-0.11145554484655823,0.16909205811728398,aug,V,First-row,5,aug-cc-pVnZ
12124,HNO,1,aug-cc-pV5Z,14.372329856513334,8.37537779366162,14.38883,8.360787762577424,-0.11467328119566865,0.174505459276231,aug,V,First-row,5,aug-cc-pVnZ
12125,HNO,2,aug-cc-pV5Z,14.375379290163332,8.376384340862712,14.391696666666666,8.362093586692719,-0.11338049210783951,0.17089923739594445,aug,V,First-row,5,aug-cc-pVnZ
12126,HNO,3,aug-cc-pV5Z,14.3805077127,8.377974793383595,14.396943333333333,8.363437820006101,-0.11416048707560866,0.1738157644063553,aug,V,First-row,5,aug-cc-pVnZ
12127,HNO,4,aug-cc-pV5Z,14.387789834523334,8.380006566565422,14.40378,8.366368048085734,-0.11101367472056399,0.16301599931177363,aug,V,First-row,5,aug-cc-pVnZ
12128,HNO,5,aug-cc-pV5Z,14.397342978830002,8.382253310563515,14.413543333333337,8.367888800295711,-0.11239675164308205,0.17166229870664612,aug,V,First-row,5,aug-cc-pVnZ
12129,HNO,6,aug-cc-pV5Z,14.409343679363332,8.38437010722671,14.425613333333333,8.369790067982155,-0.11278310040659945,0.174198386412693,aug,V,First-row,5,aug-cc-pVnZ
12130,HNO,7,aug-cc-pV5Z,14.424056431546664,8.385833303150964,14.440353333333334,8.371335842521825,-0.11285666915816989,0.17317977562791848,aug,V,First-row,5,aug-cc-pVnZ
12131,HNO,8,aug-cc-pV5Z,14.44188485257,8.38583375342334,14.458133333333334,8.371730759907773,-0.11238297772419265,0.16845971185678052,aug,V,First-row,5,aug-cc-pVnZ
12132,HNO,0,aug-cc-pCVDZ,13.86637706173,8.652362158425934,14.387353333333332,8.360896272538753,-3.621070947053948,3.4860603024641827,aug,CV,First-row,D,aug-cc-pCVnZ
12133,HNO,1,aug-cc-pCVDZ,13.867366561517663,8.65266994888244,14.38883,8.360787762577424,-3.624085060997575,3.4910847469597397,aug,CV,First-row,D,aug-cc-pCVnZ
12134,HNO,2,aug-cc-pCVDZ,13.870349522027666,8.653565772258242,14.391696666666666,8.362093586692719,-3.622555121291003,3.4856364921503165,aug,CV,First-row,D,aug-cc-pCVnZ
12135,HNO,3,aug-cc-pCVDZ,13.875371018594,8.654963437737631,14.396943333333333,8.363437820006101,-3.622798969637761,3.485715133006361,aug,CV,First-row,D,aug-cc-pCVnZ
12136,HNO,4,aug-cc-pCVDZ,13.882512219308332,8.656706631683184,14.40378,8.366368048085734,-3.618965165336236,3.4703061343790695,aug,CV,First-row,D,aug-cc-pCVnZ
12137,HNO,5,aug-cc-pCVDZ,13.89190101926,8.658546654587026,14.413543333333337,8.367888800295711,-3.619112261361613,3.473490879575778,aug,CV,First-row,D,aug-cc-pCVnZ
12138,HNO,6,aug-cc-pCVDZ,13.903730745987,8.66010331880886,14.425613333333333,8.369790067982155,-3.6177497295065892,3.4685846176389847,aug,CV,First-row,D,aug-cc-pCVnZ
12139,HNO,7,aug-cc-pCVDZ,13.918292783657998,8.660796900532839,14.440353333333334,8.371335842521825,-3.6152893050770416,3.4577642500102495,aug,CV,First-row,D,aug-cc-pCVnZ
12140,HNO,8,aug-cc-pCVDZ,13.936035138305668,8.65972636218373,14.458133333333334,8.371730759907773,-3.611103750329687,3.4400963257820836,aug,CV,First-row,D,aug-cc-pCVnZ
12141,HNO,0,aug-cc-pCVTZ,14.25423289978,8.49214890501172,14.387353333333332,8.360896272538753,-0.9252600563087015,1.5698392635734977,aug,CV,First-row,T,aug-cc-pCVnZ
12142,HNO,1,aug-cc-pCVTZ,14.255232757633332,8.49249821175774,14.38883,8.360787762577424,-0.9284788434269424,1.575335398057192,aug,CV,First-row,T,aug-cc-pCVnZ
12143,HNO,2,aug-cc-pCVTZ,14.25824574362,8.493520897483934,14.391696666666666,8.362093586692719,-0.9272772080845679,1.5717034188706804,aug,CV,First-row,T,aug-cc-pCVnZ
12144,HNO,3,aug-cc-pCVTZ,14.26331361828,8.495138067850444,14.396943333333333,8.363437820006101,-0.9281811559537035,1.57471425840345,aug,CV,First-row,T,aug-cc-pCVnZ
12145,HNO,4,aug-cc-pCVTZ,14.270511414023332,8.497206858869662,14.40378,8.366368048085734,-0.9252334177324797,1.5638663041349747,aug,CV,First-row,T,aug-cc-pCVnZ
12146,HNO,5,aug-cc-pCVTZ,14.279956958826666,8.499500511350167,14.413543333333337,8.367888800295711,-0.9268114815163675,1.5728185949340612,aug,CV,First-row,T,aug-cc-pCVnZ
12147,HNO,6,aug-cc-pCVTZ,14.291827540006668,8.50167355324311,14.425613333333333,8.369790067982155,-0.9274184066581416,1.575708401163645,aug,CV,First-row,T,aug-cc-pCVnZ
12148,HNO,7,aug-cc-pCVTZ,14.306388761006668,8.503201627000651,14.440353333333334,8.371335842521825,-0.927709795143517,1.5752060000868668,aug,CV,First-row,T,aug-cc-pCVnZ
12149,HNO,8,aug-cc-pCVTZ,14.324045869469998,8.50327476649937,14.458133333333334,8.371730759907773,-0.9274189189706572,1.5712880689087716,aug,CV,First-row,T,aug-cc-pCVnZ
12150,HNO,0,aug-cc-pCVQZ,14.352721704136664,8.397080946947183,14.387353333333332,8.360896272538753,-0.24070882527386758,0.4327846349114274,aug,CV,First-row,Q,aug-cc-pCVnZ
12151,HNO,1,aug-cc-pCVQZ,14.353730330493333,8.397428132028708,14.38883,8.360787762577424,-0.2439369254252615,0.438240635832008,aug,CV,First-row,Q,aug-cc-pCVnZ
12152,HNO,2,aug-cc-pCVQZ,14.356769544133334,8.398444567847502,14.391696666666666,8.362093586692719,-0.2426894016897187,0.4347114843659623,aug,CV,First-row,Q,aug-cc-pCVnZ
12153,HNO,3,aug-cc-pCVQZ,14.361880861753331,8.400051718594336,14.396943333333333,8.363437820006101,-0.2435410820769245,0.4377852669706025,aug,CV,First-row,Q,aug-cc-pCVnZ
12154,HNO,4,aug-cc-pCVQZ,14.369138872823331,8.40210736493527,14.40378,8.366368048085734,-0.24050025185519364,0.42717839621834086,aug,CV,First-row,Q,aug-cc-pCVnZ
12155,HNO,5,aug-cc-pCVQZ,14.37866069919,8.404385760518721,14.413543333333337,8.367888800295711,-0.24201289951143115,0.43615493816935424,aug,CV,First-row,Q,aug-cc-pCVnZ
12156,HNO,6,aug-cc-pCVQZ,14.390622547046666,8.406542957022056,14.425613333333333,8.369790067982155,-0.24256012883565334,0.43911363058550146,aug,CV,First-row,Q,aug-cc-pCVnZ
12157,HNO,7,aug-cc-pCVQZ,14.405288370526668,8.4080568758668,14.440353333333334,8.371335842521825,-0.24282621066982155,0.4386520148726078,aug,CV,First-row,Q,aug-cc-pCVnZ
12158,HNO,8,aug-cc-pCVQZ,14.42306085747,8.408121013838214,14.458133333333334,8.371730759907773,-0.24257955750397053,0.4346801751522291,aug,CV,First-row,Q,aug-cc-pCVnZ
12159,HNO,0,d-aug-cc-pVDZ,14.355118065353333,8.36090262057994,14.387353333333332,8.360896272538753,-0.2240527999358633,7.592536710053847e-05,d-aug,V,First-row,D,d-aug-cc-pVnZ
12160,HNO,1,d-aug-cc-pVDZ,14.356137046256668,8.361217367977657,14.38883,8.360787762577424,-0.2272106470319842,0.0051383363916545095,d-aug,V,First-row,D,d-aug-cc-pVnZ
12161,HNO,2,d-aug-cc-pVDZ,14.359208055896667,8.362134853162752,14.391696666666666,8.362093586692719,-0.22574552203596243,0.0004934944772536209,d-aug,V,First-row,D,d-aug-cc-pVnZ
12162,HNO,3,d-aug-cc-pVDZ,14.364374936029998,8.36357135115901,14.396943333333333,8.363437820006101,-0.22621744455942114,0.001596606034289429,d-aug,V,First-row,D,d-aug-cc-pVnZ
12163,HNO,4,d-aug-cc-pVDZ,14.371716617093332,8.365374988855812,14.40378,8.366368048085734,-0.22260394776001313,-0.01186965746921536,d-aug,V,First-row,D,d-aug-cc-pVnZ
12164,HNO,5,d-aug-cc-pVDZ,14.381357433826668,8.367304060287792,14.413543333333337,8.367888800295711,-0.22330317231734403,-0.006987903662140975,d-aug,V,First-row,D,d-aug-cc-pVnZ
12165,HNO,6,d-aug-cc-pVDZ,14.393485273226668,8.368988932082823,14.425613333333333,8.369790067982155,-0.22271538384039613,-0.009571756194895613,d-aug,V,First-row,D,d-aug-cc-pVnZ
12166,HNO,7,d-aug-cc-pVDZ,14.408383233436666,8.369865730449053,14.440353333333334,8.371335842521825,-0.22139416646315743,-0.017561260238831224,d-aug,V,First-row,D,d-aug-cc-pVnZ
12167,HNO,8,d-aug-cc-pVDZ,14.42648647301,8.369057625610376,14.458133333333334,8.371730759907773,-0.21888621161331084,-0.031930485750920674,d-aug,V,First-row,D,d-aug-cc-pVnZ
12168,HNO,0,d-aug-cc-pVTZ,14.398915101580002,8.375136791932304,14.387353333333332,8.360896272538753,0.08036063325061557,0.17032288081750394,d-aug,V,First-row,T,d-aug-cc-pVnZ
12169,HNO,1,d-aug-cc-pVTZ,14.399931975790002,8.375476758875717,14.38883,8.360787762577424,0.07715690427923408,0.17568914216481654,d-aug,V,First-row,T,d-aug-cc-pVnZ
12170,HNO,2,d-aug-cc-pVTZ,14.402996000876668,8.376471347678827,14.391696666666666,8.362093586692719,0.07851287080120396,0.17193972821576703,d-aug,V,First-row,T,d-aug-cc-pVnZ
12171,HNO,3,d-aug-cc-pVTZ,14.40814890764,8.378041414805423,14.396943333333333,8.363437820006101,0.07783300973840913,0.1746123437946632,d-aug,V,First-row,T,d-aug-cc-pVnZ
12172,HNO,4,d-aug-cc-pVTZ,14.415465680396666,8.380043619478032,14.40378,8.366368048085734,0.08112926187894395,0.1634588786161166,d-aug,V,First-row,T,d-aug-cc-pVnZ
12173,HNO,5,d-aug-cc-pVTZ,14.425064086523337,8.382250383363559,14.413543333333337,8.367888800295711,0.079930055528794,0.17162731736277237,d-aug,V,First-row,T,d-aug-cc-pVnZ
12174,HNO,6,d-aug-cc-pVTZ,14.4371213587,8.384314854533867,14.425613333333333,8.369790067982155,0.07977494683069247,0.17353824210329497,d-aug,V,First-row,T,d-aug-cc-pVnZ
12175,HNO,7,d-aug-cc-pVTZ,14.451903103086666,8.385710315368296,14.440353333333334,8.371335842521825,0.07998259797889368,0.1717106220187336,d-aug,V,First-row,T,d-aug-cc-pVnZ
12176,HNO,8,d-aug-cc-pVTZ,14.469814763306667,8.385622620062842,14.458133333333334,8.371730759907773,0.08079486960049777,0.1659377320350087,d-aug,V,First-row,T,d-aug-cc-pVnZ
12177,HNO,0,d-aug-cc-pVQZ,14.390672199936663,8.36245188344643,14.387353333333332,8.360896272538753,0.023067943953542572,0.018605791256941624,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12178,HNO,1,d-aug-cc-pVQZ,14.39168785456,8.36279392580547,14.38883,8.360787762577424,0.019861618769560874,0.023994906760167183,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12179,HNO,2,d-aug-cc-pVQZ,14.394748160586667,8.36379488717418,14.391696666666666,8.362093586692719,0.021203156171771983,0.020345389151924763,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12180,HNO,3,d-aug-cc-pVQZ,14.399894658636669,8.36537608486432,14.396943333333333,8.363437820006101,0.020499666040238753,0.023175456073595887,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12181,HNO,4,d-aug-cc-pVQZ,14.407201982496668,8.367395025256032,14.40378,8.366368048085734,0.0237575309860909,0.01227506564850395,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12182,HNO,5,d-aug-cc-pVQZ,14.416787327806668,8.369625506091435,14.413543333333337,8.367888800295711,0.022506571759002364,0.02075440815683411,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12183,HNO,6,d-aug-cc-pVQZ,14.428827022803333,8.371722840153232,14.425613333333333,8.369790067982155,0.02227766262508925,0.023092241924573285,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12184,HNO,7,d-aug-cc-pVQZ,14.443585231693334,8.37316373637176,14.440353333333334,8.371335842521825,0.022381019947336905,0.021835151334513133,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12185,HNO,8,d-aug-cc-pVQZ,14.461465027396663,8.373139632517368,14.458133333333334,8.371730759907773,0.023043735913318333,0.01682892880815007,d-aug,V,First-row,Q,d-aug-cc-pVnZ
12186,HNO,0,d-aug-cc-pV5Z,14.388643335013333,8.361243155146612,14.387353333333332,8.360896272538753,0.008966219499261902,0.0041488686924454656,d-aug,V,First-row,5,d-aug-cc-pVnZ
12187,HNO,1,d-aug-cc-pV5Z,14.38965889892,8.36158533268023,14.38883,8.360787762577424,0.005760711051559042,0.00953941333585966,d-aug,V,First-row,5,d-aug-cc-pVnZ
12188,HNO,2,d-aug-cc-pV5Z,14.392718933473333,8.362586704811148,14.391696666666666,8.362093586692719,0.00710317087931764,0.005897065290133509,d-aug,V,First-row,5,d-aug-cc-pVnZ
12189,HNO,3,d-aug-cc-pV5Z,14.397864981603334,8.364168604805034,14.396943333333333,8.363437820006101,0.0064016940864613054,0.008737851762158154,d-aug,V,First-row,5,d-aug-cc-pVnZ
12190,HNO,4,d-aug-cc-pV5Z,14.405171682066666,8.366188566448784,14.40378,8.366368048085734,0.009661922541625725,-0.0021452754160282955,d-aug,V,First-row,5,d-aug-cc-pVnZ
12191,HNO,5,d-aug-cc-pV5Z,14.414756240246666,8.36842042736682,14.413543333333337,8.367888800295711,0.00841505024322559,0.006353180399453257,d-aug,V,First-row,5,d-aug-cc-pVnZ
12192,HNO,6,d-aug-cc-pV5Z,14.426795003106667,8.370519553646385,14.425613333333333,8.369790067982155,0.00819146989475975,0.008715698462031275,d-aug,V,First-row,5,d-aug-cc-pVnZ
12193,HNO,7,d-aug-cc-pV5Z,14.44155217084,8.37196272050847,14.440353333333334,8.371335842521825,0.008301995657530432,0.007488386542341612,d-aug,V,First-row,5,d-aug-cc-pVnZ
12194,HNO,8,d-aug-cc-pV5Z,14.459430886906668,8.37194143941047,14.458133333333334,8.371730759907773,0.008974558080346536,0.002516558507898562,d-aug,V,First-row,5,d-aug-cc-pVnZ
12195,HNO,0,d-aug-cc-pCVDZ,14.355790953333331,8.363244607309635,14.387353333333332,8.360896272538753,-0.2193758592615861,0.028087117628712372,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
